customer_id,health_score,risk_segment,monthly_active_days,feature_adoption_rate_pct,avg_daily_session_mins,api_calls_count,export_reports_count,total_tickets_logged,avg_resolution_time_hrs,escalated_tickets_count,csat_score
CUST-100293,67.7,Medium Risk (Warning),27,55.3,55.6,4281,11,1,15.3,0,3.5
CUST-100294,60.3,Medium Risk (Warning),16,59.8,32.1,133,1,0,0.0,0,3.5
CUST-100295,58.1,Medium Risk (Warning),16,52.6,75.1,64,45,0,0.0,0,3.5
CUST-100296,5.0,High Risk (Critical),4,27.9,14.9,29,39,2,51.4,1,2.0
CUST-100297,85.7,Low Risk (Healthy),29,86.7,82.7,59,25,0,0.0,0,3.5
CUST-100298,27.2,High Risk (Critical),11,44.1,10.2,126,34,3,53.7,0,3.0
CUST-100299,5.0,High Risk (Critical),3,24.4,9.2,15,2,2,58.5,1,2.0
CUST-100300,72.8,Low Risk (Healthy),23,77.4,62.7,16,11,1,9.0,0,4.0
CUST-100301,72.9,Low Risk (Healthy),25,68.2,42.2,759,42,1,7.5,0,4.0
CUST-100302,8.4,High Risk (Critical),7,28.4,19.4,48,9,3,27.4,0,1.0
CUST-100303,51.8,Medium Risk (Warning),18,51.5,69.3,112,6,2,5.6,0,3.5
CUST-100304,63.9,Medium Risk (Warning),17,87.7,82.1,1231,7,1,16.6,0,3.5
CUST-100305,69.7,Medium Risk (Warning),19,78.1,102.1,28,0,2,8.5,0,5.0
CUST-100306,56.4,Medium Risk (Warning),22,51.4,93.2,76,29,2,11.1,0,3.5
CUST-100307,17.0,High Risk (Critical),8,19.6,20.5,141,11,1,12.1,0,1.0
CUST-100308,13.0,High Risk (Critical),3,26.9,18.1,77,23,1,56.4,0,2.0
CUST-100309,12.4,High Risk (Critical),6,28.0,17.1,120,17,1,64.2,1,3.0
CUST-100310,65.6,Medium Risk (Warning),19,64.1,44.1,28,23,0,0.0,0,3.5
CUST-100311,29.0,High Risk (Critical),7,27.5,7.9,74,24,1,20.7,0,3.0
CUST-100312,49.0,Medium Risk (Warning),17,63.0,91.0,2093,31,3,12.5,0,3.5
CUST-100313,30.0,High Risk (Critical),2,21.2,16.6,41,31,0,0.0,0,3.5
CUST-100314,8.4,High Risk (Critical),11,35.7,7.7,63,10,1,72.0,1,1.0
CUST-100315,7.3,High Risk (Critical),9,44.4,15.6,99,5,4,64.0,0,1.0
CUST-100316,15.3,High Risk (Critical),8,30.6,21.3,104,42,3,36.1,0,2.0
CUST-100317,22.3,High Risk (Critical),8,17.5,6.9,35,5,1,60.6,0,3.0
CUST-100318,23.9,High Risk (Critical),8,41.1,21.2,38,35,2,25.1,0,2.0
CUST-100319,30.1,High Risk (Critical),7,35.7,18.8,32,24,1,31.4,0,3.0
CUST-100320,61.5,Medium Risk (Warning),16,62.2,77.6,2017,31,2,4.2,0,5.0
CUST-100321,5.0,High Risk (Critical),6,30.9,8.2,40,7,3,65.2,0,1.0
CUST-100322,68.6,Medium Risk (Warning),17,81.8,58.2,80,24,2,5.0,0,5.0
CUST-100323,76.1,Low Risk (Healthy),23,81.6,108.0,7452,14,0,0.0,0,3.5
CUST-100324,10.2,High Risk (Critical),13,39.6,9.5,87,42,3,24.7,1,1.0
CUST-100325,7.1,High Risk (Critical),5,18.4,4.7,66,30,1,56.5,0,1.0
CUST-100326,36.0,High Risk (Critical),6,23.4,21.8,100,2,0,0.0,0,3.5
CUST-100327,80.0,Low Risk (Healthy),28,72.3,77.3,4251,26,0,0.0,0,3.5
CUST-100328,33.6,High Risk (Critical),2,33.0,18.3,86,37,0,0.0,0,3.5
CUST-100329,5.6,High Risk (Critical),1,43.6,15.5,75,13,2,22.3,1,2.0
CUST-100330,69.1,Medium Risk (Warning),15,93.8,65.9,2174,18,0,0.0,0,3.5
CUST-100331,5.4,High Risk (Critical),12,28.1,21.1,84,24,5,15.3,1,1.0
CUST-100332,31.1,High Risk (Critical),8,43.0,5.9,69,6,2,19.9,0,3.0
CUST-100333,82.0,Low Risk (Healthy),28,78.9,109.1,6873,16,0,0.0,0,3.5
CUST-100334,71.7,Low Risk (Healthy),18,88.9,73.6,30,36,0,0.0,0,3.5
CUST-100335,71.0,Low Risk (Healthy),19,82.2,30.2,1691,18,0,0.0,0,3.5
CUST-100336,34.1,High Risk (Critical),2,34.9,19.2,109,43,0,0.0,0,3.5
CUST-100337,80.7,Low Risk (Healthy),26,69.0,99.5,2189,29,1,5.0,0,5.0
CUST-100338,17.7,High Risk (Critical),12,11.5,15.0,29,44,4,29.9,0,3.0
CUST-100339,74.5,Low Risk (Healthy),25,67.2,64.5,130,30,0,0.0,0,3.5
CUST-100340,62.1,Medium Risk (Warning),19,62.0,103.8,1453,34,1,14.4,0,4.0
CUST-100341,8.4,High Risk (Critical),12,35.6,17.7,21,11,2,50.1,1,1.0
CUST-100342,15.3,High Risk (Critical),10,38.6,8.1,11,27,2,29.3,1,2.0
CUST-100343,5.0,High Risk (Critical),13,11.5,19.6,23,22,3,30.2,1,1.0
CUST-100344,15.9,High Risk (Critical),2,40.2,10.0,69,4,2,71.0,0,3.0
CUST-100345,22.6,High Risk (Critical),14,28.3,12.5,82,9,1,68.5,1,3.0
CUST-100346,64.4,Medium Risk (Warning),16,93.6,88.0,143,6,3,23.8,0,5.0
CUST-100347,5.4,High Risk (Critical),5,19.2,13.6,114,21,3,31.1,1,3.0
CUST-100348,49.3,Medium Risk (Warning),13,36.7,4.7,134,44,0,0.0,0,3.5
CUST-100349,65.1,Medium Risk (Warning),18,89.6,93.0,1953,27,1,22.5,0,3.5
CUST-100350,5.0,High Risk (Critical),7,16.2,16.3,2,0,2,56.9,1,1.0
CUST-100351,20.7,High Risk (Critical),14,30.0,6.7,92,21,6,53.6,0,3.0
CUST-100352,28.5,High Risk (Critical),10,33.9,12.9,95,39,1,72.0,0,3.0
CUST-100353,14.5,High Risk (Critical),12,29.3,19.2,34,44,3,34.6,0,1.0
CUST-100354,12.0,High Risk (Critical),2,22.7,8.5,107,35,2,12.0,0,2.0
CUST-100355,10.2,High Risk (Critical),5,13.1,13.1,126,10,3,51.3,0,3.0
CUST-100356,71.6,Low Risk (Healthy),20,65.8,54.0,146,5,1,6.5,0,5.0
CUST-100357,51.0,Medium Risk (Warning),15,52.4,80.5,3944,37,3,21.4,0,5.0
CUST-100358,21.9,High Risk (Critical),8,23.1,11.7,129,25,2,45.8,0,3.0
CUST-100359,23.3,High Risk (Critical),11,42.0,8.2,102,22,1,15.8,1,2.0
CUST-100360,69.5,Medium Risk (Warning),18,81.8,95.7,103,36,0,0.0,0,3.5
CUST-100361,7.3,High Risk (Critical),9,14.9,19.4,63,2,2,57.7,0,1.0
CUST-100362,40.3,High Risk (Critical),11,15.4,19.5,49,27,0,0.0,0,3.5
CUST-100363,45.1,Medium Risk (Warning),12,26.9,9.2,148,40,0,0.0,0,3.5
CUST-100364,21.6,High Risk (Critical),10,41.0,11.6,145,34,2,63.9,0,2.0
CUST-100365,77.8,Low Risk (Healthy),27,69.3,53.3,586,42,0,0.0,0,3.5
CUST-100366,74.2,Low Risk (Healthy),21,84.1,50.6,125,2,0,0.0,0,3.5
CUST-100367,5.0,High Risk (Critical),3,14.8,11.4,67,8,2,69.2,1,1.0
CUST-100368,40.8,High Risk (Critical),6,39.4,5.0,26,21,0,0.0,0,3.5
CUST-100369,5.0,High Risk (Critical),3,22.7,14.2,132,24,3,49.8,0,2.0
CUST-100370,72.2,Low Risk (Healthy),22,72.9,41.1,73,20,0,0.0,0,3.5
CUST-100371,71.5,Low Risk (Healthy),17,84.4,87.8,1141,37,1,19.8,0,5.0
CUST-100372,65.9,Medium Risk (Warning),22,51.9,65.0,1365,34,0,0.0,0,3.5
CUST-100373,85.5,Low Risk (Healthy),29,90.5,64.6,2648,41,1,2.9,0,4.0
CUST-100374,60.9,Medium Risk (Warning),17,57.4,95.2,56,9,0,0.0,0,3.5
CUST-100375,11.2,High Risk (Critical),5,37.2,15.4,149,20,1,69.4,0,1.0
CUST-100376,75.9,Low Risk (Healthy),28,64.4,86.9,1564,24,1,6.0,0,4.0
CUST-100377,10.5,High Risk (Critical),6,14.3,10.5,90,22,2,14.4,1,3.0
CUST-100378,76.9,Low Risk (Healthy),26,90.6,79.1,3322,17,2,7.9,0,4.0
CUST-100379,62.2,Medium Risk (Warning),20,59.5,76.7,1227,34,1,18.6,0,4.0
CUST-100380,65.8,Medium Risk (Warning),16,90.5,33.9,91,5,1,21.6,0,4.0
CUST-100381,5.0,High Risk (Critical),11,11.1,18.3,113,18,3,17.7,1,1.0
CUST-100382,5.0,High Risk (Critical),5,28.3,4.7,53,39,4,67.9,1,2.0
CUST-100383,70.5,Low Risk (Healthy),17,89.4,45.5,1638,24,0,0.0,0,3.5
CUST-100384,7.3,High Risk (Critical),6,19.4,16.2,134,23,1,67.9,0,1.0
CUST-100385,68.9,Medium Risk (Warning),20,70.8,32.4,550,30,0,0.0,0,3.5
CUST-100386,66.8,Medium Risk (Warning),24,55.8,40.8,2733,8,1,15.5,0,4.0
CUST-100387,53.6,Medium Risk (Warning),16,56.1,28.2,733,9,1,12.5,0,3.5
CUST-100388,38.2,High Risk (Critical),6,30.7,8.0,129,42,0,0.0,0,3.5
CUST-100389,20.0,High Risk (Critical),1,44.9,8.2,48,28,2,38.4,0,3.0
CUST-100390,77.9,Low Risk (Healthy),23,87.4,42.2,147,16,0,0.0,0,3.5
CUST-100391,23.2,High Risk (Critical),14,11.2,7.4,118,2,2,22.5,0,2.0
CUST-100392,19.8,High Risk (Critical),7,14.9,10.6,112,40,1,16.4,0,2.0
CUST-100393,63.0,Medium Risk (Warning),19,55.5,70.6,1,34,0,0.0,0,3.5
CUST-100394,31.0,High Risk (Critical),9,42.0,17.5,121,22,1,13.2,0,2.0
CUST-100395,82.9,Low Risk (Healthy),28,81.9,76.1,89,20,0,0.0,0,3.5
CUST-100396,5.0,High Risk (Critical),1,36.6,7.5,121,3,3,56.0,0,1.0
CUST-100397,85.3,Low Risk (Healthy),29,85.6,96.2,53,40,0,0.0,0,3.5
CUST-100398,15.1,High Risk (Critical),12,40.3,6.3,60,15,4,69.6,1,2.0
CUST-100399,15.0,High Risk (Critical),11,14.0,21.9,118,4,2,63.3,0,2.0
CUST-100400,16.1,High Risk (Critical),10,32.5,10.2,114,16,2,65.2,1,3.0
CUST-100401,74.0,Low Risk (Healthy),21,83.3,70.8,1345,3,0,0.0,0,3.5
CUST-100402,74.0,Low Risk (Healthy),23,81.1,33.4,1703,20,1,7.7,0,4.0
CUST-100403,73.7,Low Risk (Healthy),21,82.3,66.0,30,33,0,0.0,0,3.5
CUST-100404,69.5,Medium Risk (Warning),21,88.1,45.2,148,3,2,7.2,0,4.0
CUST-100405,15.9,High Risk (Critical),14,33.8,15.6,93,9,3,55.5,0,1.0
CUST-100406,6.5,High Risk (Critical),10,40.4,15.5,52,3,5,52.9,0,1.0
CUST-100407,19.9,High Risk (Critical),11,27.4,19.1,125,39,1,55.6,1,3.0
CUST-100408,70.6,Low Risk (Healthy),18,85.2,35.0,1155,43,0,0.0,0,3.5
CUST-100409,38.7,High Risk (Critical),4,41.3,5.4,43,6,0,0.0,0,3.5
CUST-100410,77.6,Low Risk (Healthy),23,86.3,93.7,5809,4,0,0.0,0,3.5
CUST-100411,5.0,High Risk (Critical),2,15.9,16.4,52,42,1,19.9,1,2.0
CUST-100412,5.0,High Risk (Critical),9,13.8,11.0,65,7,4,37.9,1,1.0
CUST-100413,40.1,High Risk (Critical),11,14.9,9.1,67,4,0,0.0,0,3.5
CUST-100414,72.6,Low Risk (Healthy),21,93.1,52.3,941,44,1,2.5,0,3.5
CUST-100415,62.4,Medium Risk (Warning),16,66.9,108.9,4464,29,0,0.0,0,3.5
CUST-100416,15.2,High Risk (Critical),12,27.9,12.5,112,28,3,25.4,0,1.0
CUST-100417,34.1,High Risk (Critical),6,17.1,9.4,31,12,0,0.0,0,3.5
CUST-100418,45.0,Medium Risk (Warning),9,39.9,16.2,34,16,0,0.0,0,3.5
CUST-100419,18.5,High Risk (Critical),14,10.1,17.5,26,44,1,57.6,1,3.0
CUST-100420,61.4,Medium Risk (Warning),17,67.3,29.2,1722,30,1,11.4,0,4.0
CUST-100421,74.3,Low Risk (Healthy),24,71.1,68.5,2329,6,0,0.0,0,3.5
CUST-100422,14.4,High Risk (Critical),10,44.2,16.5,21,31,1,33.8,1,1.0
CUST-100423,22.3,High Risk (Critical),5,28.3,16.4,25,20,1,54.8,0,3.0
CUST-100424,19.3,High Risk (Critical),12,44.1,15.4,64,1,1,15.1,1,1.0
CUST-100425,63.4,Medium Risk (Warning),16,70.3,42.6,113,15,0,0.0,0,3.5
CUST-100426,18.3,High Risk (Critical),3,20.0,12.6,102,30,1,45.4,0,3.0
CUST-100427,29.8,High Risk (Critical),13,23.6,12.0,9,29,1,68.7,0,3.0
CUST-100428,68.1,Medium Risk (Warning),16,75.7,102.4,6656,45,1,15.8,0,5.0
CUST-100429,28.7,High Risk (Critical),10,26.6,5.7,10,39,2,21.1,0,3.0
CUST-100430,66.9,Medium Risk (Warning),25,86.4,38.3,612,35,3,11.1,0,3.5
CUST-100431,29.3,High Risk (Critical),12,36.3,8.4,41,36,1,44.4,0,2.0
CUST-100432,71.7,Low Risk (Healthy),26,53.5,30.9,126,3,0,0.0,0,3.5
CUST-100433,65.8,Medium Risk (Warning),21,68.0,29.4,323,36,3,4.8,0,5.0
CUST-100434,10.3,High Risk (Critical),8,12.3,6.6,113,21,3,32.8,0,2.0
CUST-100435,62.6,Medium Risk (Warning),16,55.0,96.2,88,15,1,9.9,0,5.0
CUST-100436,15.6,High Risk (Critical),8,37.9,9.0,92,38,3,51.7,0,2.0
CUST-100437,78.0,Low Risk (Healthy),28,57.9,39.2,38,34,1,21.8,0,5.0
CUST-100438,5.0,High Risk (Critical),1,23.9,12.8,66,12,5,26.6,1,3.0
CUST-100439,68.2,Medium Risk (Warning),22,81.3,31.6,15,23,1,19.8,0,3.5
CUST-100440,77.4,Low Risk (Healthy),24,83.1,99.5,145,21,2,12.1,0,5.0
CUST-100441,71.4,Low Risk (Healthy),18,87.9,50.9,145,42,0,0.0,0,3.5
CUST-100442,75.9,Low Risk (Healthy),26,77.7,44.9,1751,20,1,16.9,0,4.0
CUST-100443,60.8,Medium Risk (Warning),17,77.6,95.7,17,18,1,17.2,0,3.5
CUST-100444,9.5,High Risk (Critical),2,22.2,11.4,100,18,1,62.7,0,2.0
CUST-100445,59.2,Medium Risk (Warning),22,52.7,96.0,27,38,1,23.3,0,3.5
CUST-100446,60.9,Medium Risk (Warning),19,69.9,43.2,130,1,1,19.0,0,3.5
CUST-100447,5.0,High Risk (Critical),2,18.5,4.2,5,21,2,28.2,1,1.0
CUST-100448,68.2,Medium Risk (Warning),22,59.7,26.7,17,14,0,0.0,0,3.5
CUST-100449,71.8,Low Risk (Healthy),28,58.2,52.0,29,14,1,24.0,0,4.0
CUST-100450,64.8,Medium Risk (Warning),16,75.0,61.8,78,5,0,0.0,0,3.5
CUST-100451,8.3,High Risk (Critical),8,15.6,8.5,18,40,5,59.7,0,3.0
CUST-100452,82.5,Low Risk (Healthy),26,89.3,25.8,1186,36,0,0.0,0,3.5
CUST-100453,79.8,Low Risk (Healthy),28,86.3,43.0,59,17,1,3.1,0,3.5
CUST-100454,71.6,Low Risk (Healthy),18,76.5,27.2,82,15,1,10.5,0,5.0
CUST-100455,6.2,High Risk (Critical),12,30.1,14.2,60,30,2,54.9,1,1.0
CUST-100456,68.2,Medium Risk (Warning),18,90.6,105.1,1891,12,1,24.0,0,4.0
CUST-100457,8.1,High Risk (Critical),8,27.7,4.5,93,19,1,70.9,1,2.0
CUST-100458,26.0,High Risk (Critical),12,40.6,19.9,145,31,3,17.5,0,2.0
CUST-100459,63.7,Medium Risk (Warning),17,57.3,85.4,4526,2,1,16.9,0,5.0
CUST-100460,58.4,Medium Risk (Warning),15,58.1,105.4,103,22,0,0.0,0,3.5
CUST-100461,5.0,High Risk (Critical),1,20.6,19.0,128,20,1,65.1,0,1.0
CUST-100462,64.0,Medium Risk (Warning),22,56.2,53.6,4288,43,1,17.9,0,4.0
CUST-100463,5.0,High Risk (Critical),10,17.9,10.9,144,31,2,17.9,1,1.0
CUST-100464,51.9,Medium Risk (Warning),18,78.4,66.9,2140,29,4,5.0,0,3.5
CUST-100465,62.3,Medium Risk (Warning),18,57.8,46.4,2830,32,0,0.0,0,3.5
CUST-100466,5.0,High Risk (Critical),6,12.1,12.4,131,7,1,32.9,1,1.0
CUST-100467,14.5,High Risk (Critical),5,35.4,16.0,31,44,2,22.5,1,3.0
CUST-100468,70.8,Low Risk (Healthy),22,68.3,106.8,4912,2,0,0.0,0,3.5
CUST-100469,10.8,High Risk (Critical),6,40.9,7.5,133,41,1,59.9,1,2.0
CUST-100470,19.2,High Risk (Critical),7,10.6,16.8,93,25,1,58.9,0,3.0
CUST-100471,77.6,Low Risk (Healthy),18,94.2,99.9,87,18,1,5.1,0,5.0
CUST-100472,69.3,Medium Risk (Warning),17,85.5,76.6,114,22,0,0.0,0,3.5
CUST-100473,61.0,Medium Risk (Warning),23,60.3,27.7,1939,40,2,6.2,0,3.5
CUST-100474,77.2,Low Risk (Healthy),24,71.8,36.2,31,9,1,18.6,0,5.0
CUST-100475,22.5,High Risk (Critical),11,10.3,8.1,111,1,2,42.1,0,3.0
CUST-100476,29.5,High Risk (Critical),7,39.6,6.1,126,30,2,13.5,0,3.0
CUST-100477,69.6,Medium Risk (Warning),18,74.7,41.3,120,10,1,22.3,0,5.0
CUST-100478,5.0,High Risk (Critical),1,38.5,8.8,137,27,2,70.0,1,1.0
CUST-100479,5.0,High Risk (Critical),1,30.1,13.7,6,16,2,19.9,1,2.0
CUST-100480,63.0,Medium Risk (Warning),18,59.9,57.9,1158,4,0,0.0,0,3.5
CUST-100481,15.4,High Risk (Critical),8,26.5,4.9,110,45,3,25.4,0,2.0
CUST-100482,11.5,High Risk (Critical),9,30.9,6.7,2,23,1,13.8,1,1.0
CUST-100483,12.6,High Risk (Critical),8,40.5,19.9,121,39,1,65.8,1,2.0
CUST-100484,63.2,Medium Risk (Warning),18,60.6,66.1,3437,28,0,0.0,0,3.5
CUST-100485,75.9,Low Risk (Healthy),27,80.9,84.8,136,45,1,10.9,0,3.5
CUST-100486,66.2,Medium Risk (Warning),17,92.8,80.3,99,13,1,10.1,0,3.5
CUST-100487,5.0,High Risk (Critical),5,16.5,8.6,104,14,4,27.2,1,3.0
CUST-100488,48.8,Medium Risk (Warning),15,61.3,102.1,1123,4,2,21.0,0,3.5
CUST-100489,5.0,High Risk (Critical),3,29.3,21.8,117,7,2,44.2,1,2.0
CUST-100490,5.0,High Risk (Critical),1,24.3,10.3,75,9,1,30.2,1,1.0
CUST-100491,68.8,Medium Risk (Warning),21,66.1,66.4,116,22,0,0.0,0,3.5
CUST-100492,5.0,High Risk (Critical),5,18.0,9.3,104,43,2,56.4,0,1.0
CUST-100493,65.6,Medium Risk (Warning),21,55.4,107.0,90,39,0,0.0,0,3.5
CUST-100494,18.4,High Risk (Critical),8,39.7,15.6,42,22,1,49.2,0,1.0
CUST-100495,21.5,High Risk (Critical),11,42.6,5.6,66,43,4,63.6,0,3.0
CUST-100496,8.4,High Risk (Critical),8,26.4,15.0,40,43,4,49.5,0,2.0
CUST-100497,60.9,Medium Risk (Warning),16,61.9,32.6,49,44,0,0.0,0,3.5
CUST-100498,77.6,Low Risk (Healthy),28,64.1,50.5,656,24,0,0.0,0,3.5
CUST-100499,19.0,High Risk (Critical),14,24.6,9.7,149,42,5,19.3,1,3.0
CUST-100500,61.5,Medium Risk (Warning),19,50.4,69.1,1934,5,0,0.0,0,3.5
CUST-100501,16.6,High Risk (Critical),8,24.8,11.4,51,29,2,43.9,0,2.0
CUST-100502,76.4,Low Risk (Healthy),22,87.0,95.3,120,28,0,0.0,0,3.5
CUST-100503,31.8,High Risk (Critical),4,18.3,11.4,23,10,0,0.0,0,3.5
CUST-100504,73.0,Low Risk (Healthy),22,86.7,73.3,50,21,1,18.6,0,4.0
CUST-100505,17.3,High Risk (Critical),1,43.4,13.5,140,29,2,56.8,0,3.0
CUST-100506,11.0,High Risk (Critical),3,37.6,13.3,9,5,2,18.0,0,1.0
CUST-100507,7.6,High Risk (Critical),6,16.8,17.5,9,32,1,59.2,0,1.0
CUST-100508,77.4,Low Risk (Healthy),25,86.0,32.3,66,16,1,14.0,0,4.0
CUST-100509,34.8,High Risk (Critical),12,22.6,14.4,88,12,1,15.8,0,3.0
CUST-100510,42.8,High Risk (Critical),12,19.4,14.9,142,25,0,0.0,0,3.5
CUST-100511,21.0,High Risk (Critical),10,42.3,12.3,116,44,3,40.1,0,2.0
CUST-100512,23.5,High Risk (Critical),14,31.5,10.9,89,9,1,68.6,1,3.0
CUST-100513,73.3,Low Risk (Healthy),18,94.4,79.4,96,17,0,0.0,0,3.5
CUST-100514,65.5,Medium Risk (Warning),23,51.1,29.4,96,19,2,19.6,0,5.0
CUST-100515,34.7,High Risk (Critical),13,41.0,10.6,88,8,1,71.1,0,3.0
CUST-100516,66.3,Medium Risk (Warning),22,61.0,103.2,7017,2,1,10.7,0,4.0
CUST-100517,81.3,Low Risk (Healthy),29,77.8,99.4,24,39,1,5.7,0,4.0
CUST-100518,12.7,High Risk (Critical),7,34.6,18.2,102,44,3,56.1,1,3.0
CUST-100519,61.7,Medium Risk (Warning),15,53.7,72.8,36,29,1,3.5,0,5.0
CUST-100520,5.0,High Risk (Critical),2,27.1,16.0,62,20,5,26.6,0,1.0
CUST-100521,33.2,High Risk (Critical),13,14.9,18.1,57,37,1,21.1,0,3.0
CUST-100522,67.6,Medium Risk (Warning),17,79.8,61.0,1220,11,0,0.0,0,3.5
CUST-100523,52.7,Medium Risk (Warning),15,50.4,95.1,50,4,1,19.0,0,4.0
CUST-100524,49.1,Medium Risk (Warning),12,40.2,11.0,51,35,0,0.0,0,3.5
CUST-100525,14.8,High Risk (Critical),6,44.9,9.0,87,35,3,53.3,0,2.0
CUST-100526,28.0,High Risk (Critical),13,37.1,10.9,4,37,1,20.0,0,1.0
CUST-100527,73.7,Low Risk (Healthy),19,91.8,51.5,1957,12,2,9.2,0,5.0
CUST-100528,21.7,High Risk (Critical),1,38.8,4.2,99,19,1,42.3,0,3.0
CUST-100529,65.0,Medium Risk (Warning),18,89.3,82.4,51,18,1,22.4,0,3.5
CUST-100530,27.5,High Risk (Critical),11,38.0,10.9,46,13,1,52.4,0,2.0
CUST-100531,76.4,Low Risk (Healthy),23,74.6,85.9,5068,35,1,21.3,0,5.0
CUST-100532,67.4,Medium Risk (Warning),18,87.1,50.5,130,39,1,21.9,0,4.0
CUST-100533,69.2,Medium Risk (Warning),24,72.7,100.1,62,45,1,13.0,0,3.5
CUST-100534,60.4,Medium Risk (Warning),15,64.8,59.5,91,10,0,0.0,0,3.5
CUST-100535,5.0,High Risk (Critical),7,22.3,7.2,4,17,4,26.6,0,1.0
CUST-100536,77.4,Low Risk (Healthy),28,83.0,34.3,11,39,1,14.4,0,3.5
CUST-100537,22.3,High Risk (Critical),7,15.0,5.8,85,16,2,12.6,0,3.0
CUST-100538,5.0,High Risk (Critical),3,18.2,12.9,80,39,1,71.6,1,2.0
CUST-100539,5.0,High Risk (Critical),6,13.1,13.6,143,42,2,66.7,1,2.0
CUST-100540,72.9,Low Risk (Healthy),22,75.1,106.4,126,8,0,0.0,0,3.5
CUST-100541,43.8,High Risk (Critical),12,22.5,13.3,2,43,0,0.0,0,3.5
CUST-100542,5.0,High Risk (Critical),4,13.4,7.5,132,39,3,20.9,1,1.0
CUST-100543,17.7,High Risk (Critical),10,34.3,4.8,129,21,1,31.0,1,2.0
CUST-100544,6.6,High Risk (Critical),2,18.7,15.7,22,27,3,61.3,0,3.0
CUST-100545,79.0,Low Risk (Healthy),24,72.9,47.8,135,18,1,7.2,0,5.0
CUST-100546,5.0,High Risk (Critical),2,26.1,17.1,65,41,4,16.0,0,1.0
CUST-100547,19.9,High Risk (Critical),4,23.5,6.2,55,4,1,51.9,0,3.0
CUST-100548,64.6,Medium Risk (Warning),23,54.9,57.0,100,6,1,20.2,0,4.0
CUST-100549,64.5,Medium Risk (Warning),17,69.4,64.6,90,4,0,0.0,0,3.5
CUST-100550,78.6,Low Risk (Healthy),26,89.9,29.8,73,18,1,24.0,0,4.0
CUST-100551,82.5,Low Risk (Healthy),23,89.5,109.4,139,4,1,7.8,0,5.0
CUST-100552,68.8,Medium Risk (Warning),21,86.3,49.1,39,20,1,16.8,0,3.5
CUST-100553,9.7,High Risk (Critical),6,31.8,17.6,53,35,2,46.9,0,1.0
CUST-100554,5.0,High Risk (Critical),10,18.8,17.4,132,2,4,57.0,0,1.0
CUST-100555,42.0,High Risk (Critical),10,25.5,19.2,48,27,0,0.0,0,3.5
CUST-100556,5.0,High Risk (Critical),3,13.6,16.3,82,42,4,68.1,0,1.0
CUST-100557,44.1,High Risk (Critical),9,37.0,13.0,135,37,0,0.0,0,3.5
CUST-100558,15.3,High Risk (Critical),12,17.8,17.5,147,36,4,16.0,0,2.0
CUST-100559,71.5,Low Risk (Healthy),24,61.6,78.5,4710,5,0,0.0,0,3.5
CUST-100560,86.2,Low Risk (Healthy),29,88.6,63.6,72,6,0,0.0,0,3.5
CUST-100561,62.1,Medium Risk (Warning),21,61.3,27.5,103,37,1,10.0,0,3.5
CUST-100562,75.8,Low Risk (Healthy),20,85.3,40.3,19,29,1,19.9,0,5.0
CUST-100563,46.4,Medium Risk (Warning),12,31.3,10.2,25,33,0,0.0,0,3.5
CUST-100564,75.6,Low Risk (Healthy),27,61.9,66.8,5143,31,0,0.0,0,3.5
CUST-100565,64.4,Medium Risk (Warning),15,78.1,93.9,88,26,0,0.0,0,3.5
CUST-100566,10.5,High Risk (Critical),7,40.0,4.9,105,15,3,38.6,0,1.0
CUST-100567,30.9,High Risk (Critical),13,29.1,20.3,135,4,2,41.6,0,3.0
CUST-100568,63.2,Medium Risk (Warning),15,62.5,38.9,1828,43,1,12.2,0,5.0
CUST-100569,11.2,High Risk (Critical),11,36.8,7.4,14,21,2,20.3,1,1.0
CUST-100570,78.0,Low Risk (Healthy),25,66.6,34.1,142,29,1,10.2,0,5.0
CUST-100571,20.7,High Risk (Critical),8,32.6,15.3,35,33,1,29.8,1,3.0
CUST-100572,17.7,High Risk (Critical),14,44.7,4.6,117,22,2,19.2,1,1.0
CUST-100573,18.9,High Risk (Critical),9,18.1,13.3,59,44,3,36.6,0,3.0
CUST-100574,77.5,Low Risk (Healthy),24,68.3,85.7,3513,15,1,8.2,0,5.0
CUST-100575,17.2,High Risk (Critical),9,33.5,19.8,148,30,1,22.9,1,2.0
CUST-100576,12.8,High Risk (Critical),9,38.5,21.6,66,27,3,38.3,0,1.0
CUST-100577,21.2,High Risk (Critical),12,10.7,20.0,44,40,1,16.3,1,3.0
CUST-100578,17.1,High Risk (Critical),7,33.7,7.4,106,43,2,50.4,0,2.0
CUST-100579,39.4,High Risk (Critical),6,34.5,21.2,23,20,0,0.0,0,3.5
CUST-100580,8.0,High Risk (Critical),2,33.4,17.4,76,14,2,21.4,0,1.0
CUST-100581,72.5,Low Risk (Healthy),27,60.1,90.6,6885,3,1,12.4,0,4.0
CUST-100582,28.5,High Risk (Critical),5,39.8,11.5,83,27,1,32.8,0,3.0
CUST-100583,66.0,Medium Risk (Warning),15,87.4,69.2,4498,8,2,17.5,0,5.0
CUST-100584,6.6,High Risk (Critical),11,19.9,18.2,113,25,2,16.5,1,1.0
CUST-100585,11.2,High Risk (Critical),11,10.2,4.2,48,22,3,52.1,0,2.0
CUST-100586,61.8,Medium Risk (Warning),17,62.3,104.5,1358,43,2,12.4,0,5.0
