customer_id,signup_date,acquisition_channel,country,customer_segment
CUST-100485,2024-08-02,Paid Ads,United States,Mid-Market
CUST-100486,2025-02-22,Referral,United States,SMB
CUST-100487,2024-06-06,Email Campaign,Canada,SMB
CUST-100488,2025-05-05,Referral,United Kingdom,Enterprise
CUST-100489,2025-03-04,Referral,India,SMB
CUST-100490,2025-07-03,Referral,Australia,SMB
CUST-100491,2025-11-11,Paid Ads,Germany,SMB
CUST-100492,2025-11-24,Referral,Netherlands,SMB
CUST-100493,2024-04-18,Organic Search,United States,SMB
CUST-100494,2025-08-17,Email Campaign,United States,SMB
CUST-100495,2025-11-26,referral,United Kingdom,SMB
CUST-100496,2024-04-17,Paid Ads,France,SMB
CUST-100497,2024-05-25,Paid Ads,United States,Mid-Market
CUST-100498,2024-12-22,Paid Ads,United Kingdom,Mid-Market
CUST-100499,2024-11-03,Organic Search,Canada,SMB
CUST-100500,2024-04-21,Referral,United States,Enterprise
CUST-100501,2024-06-27,Referral,United States,SMB
CUST-100502,2025-02-18,Referral,United States,Mid-Market
CUST-100503,2025-09-20,direct,United Kingdom,SMB
CUST-100504,2024-08-07,Organic Search,Canada,Mid-Market
CUST-100505,2024-04-14,Email Campaign,United Kingdom,SMB
CUST-100506,2024-04-26,Paid Ads,India,SMB
CUST-100507,2025-09-03,Paid Ads,United States,SMB
CUST-100508,2025-04-13,Referral,India,Mid-Market
CUST-100509,2025-09-21,Referral,Germany,SMB
CUST-100510,2024-04-29,Organic Search,Germany,SMB
CUST-100511,2024-05-21,Referral,United Kingdom,SMB
CUST-100512,2025-10-22,Social Media,United States,SMB
CUST-100513,2024-07-10,Paid Ads,United Kingdom,SMB
CUST-100514,2024-01-10,Paid Ads,United States,SMB
CUST-100515,2025-10-30,Paid Ads,Germany,SMB
CUST-100516,2025-05-15,Organic Search,United Kingdom,Mid-Market
CUST-100517,2024-02-03,Paid Ads,United Kingdom,SMB
CUST-100518,2025-05-22,Referral,United States,SMB
CUST-100519,2025-01-10,Referral,Canada,Mid-Market
CUST-100520,2024-08-11,outbound_sales,United States,Mid-Market
CUST-100521,2024-10-31,Direct,United States,SMB
CUST-100522,2024-03-30,Paid Ads,Netherlands,Mid-Market
CUST-100523,2025-08-25,Email Campaign,India,SMB
CUST-100524,2025-09-22,Organic Search,United States,SMB
CUST-100525,2024-12-25,Referral,Germany,SMB
CUST-100526,2024-10-26,Paid Ads,United States,Mid-Market
CUST-100527,2025-11-26,Direct,United States,Mid-Market
CUST-100528,2024-03-01,outbound_sales,India,SMB
CUST-100529,2024-09-12,Organic Search,United States,SMB
CUST-100530,2025-02-06,Paid Ads,United Kingdom,SMB
CUST-100531,2025-04-07,Organic Search,India,Mid-Market
CUST-100532,2024-10-11,Email Campaign,Australia,SMB
CUST-100533,2025-08-18,Organic Search,Canada,Mid-Market
CUST-100534,2025-04-14,Referral,Germany,Mid-Market
CUST-100535,2025-02-11,Organic Search,United Kingdom,SMB
CUST-100536,2024-10-17,Paid Ads,United Kingdom,SMB
CUST-100537,2024-12-17,Direct,Canada,SMB
CUST-100538,2025-04-15,Organic Search,France,SMB
CUST-100539,2025-03-14,Organic Search,Germany,SMB
CUST-100540,2024-06-11,Direct,Australia,SMB
CUST-100541,2024-03-25,Paid Ads,Australia,SMB
CUST-100542,2024-11-08,Email Campaign,Canada,SMB
CUST-100543,2024-04-07,Organic Search,United Kingdom,SMB
CUST-100544,2025-11-27,Paid Ads,United States,SMB
CUST-100545,2025-03-08,Email Campaign,United Kingdom,SMB
CUST-100546,2024-04-14,Organic Search,United States,SMB
CUST-100547,2024-05-16,Referral,Germany,SMB
CUST-100548,2025-09-16,Referral,United Kingdom,Mid-Market
CUST-100549,2024-06-04,Social Media,Germany,SMB
CUST-100550,2024-04-12,Organic Search,United States,Mid-Market
CUST-100551,2025-03-15,Paid Ads,United States,SMB
CUST-100552,2025-07-20,Referral,Canada,SMB
CUST-100553,2024-01-28,Direct,Germany,SMB
CUST-100554,2025-06-05,Organic Search,United States,SMB
CUST-100555,2024-09-02,Paid Ads,United States,SMB
CUST-100556,2025-06-24,Direct,United States,SMB
CUST-100557,2025-01-31,Direct,United Kingdom,SMB
CUST-100558,2025-04-27,Social Media,Canada,SMB
CUST-100559,2024-09-25,Organic Search,France,Enterprise
CUST-100560,2024-10-20,Referral,United Kingdom,SMB
CUST-100561,2024-03-25,Referral,United Kingdom,SMB
CUST-100562,2024-03-21,Paid Ads,United States,Mid-Market
CUST-100563,2025-02-04,Referral,Canada,SMB
CUST-100564,2024-11-13,Email Campaign,Canada,Mid-Market
CUST-100565,2024-03-29,Social Media,United States,SMB
CUST-100566,2025-11-13,Email Campaign,Canada,SMB
CUST-100567,2024-01-12,Organic Search,France,SMB
CUST-100568,2024-09-22,Organic Search,United States,Mid-Market
CUST-100569,2024-04-30,Email Campaign,United States,Mid-Market
CUST-100570,2024-03-06,Paid Ads,Netherlands,SMB
CUST-100571,2025-06-07,Paid Ads,United Kingdom,SMB
CUST-100572,2024-09-18,Email Campaign,Australia,Mid-Market
CUST-100573,2025-06-05,Organic Search,India,SMB
CUST-100574,2025-01-07,Paid Ads,United States,Enterprise
CUST-100575,2025-07-20,Direct,Canada,Mid-Market
CUST-100576,2024-09-11,Paid Ads,Canada,SMB
CUST-100577,2025-01-16,Organic Search,Germany,SMB
CUST-100578,2025-06-12,outbound_sales,France,SMB
CUST-100579,2024-10-16,Email Campaign,United States,SMB
CUST-100580,2025-01-12,Organic Search,United Kingdom,SMB
CUST-100581,2025-04-20,Paid Ads,Netherlands,Enterprise
CUST-100582,2025-07-13,Email Campaign,United States,SMB
CUST-100583,2024-08-26,referral,Germany,Mid-Market
CUST-100584,2024-12-09,Organic Search,Germany,Mid-Market
CUST-100585,2024-04-16,Organic Search,Netherlands,SMB
CUST-100586,2024-05-25,Email Campaign,United States,Enterprise
CUST-100587,2025-06-16,Paid Ads,Australia,SMB
CUST-100588,2025-08-17,Organic Search,United States,Mid-Market
CUST-100589,2025-08-04,Organic Search,Germany,SMB
CUST-100590,2024-11-18,Social Media,United States,Mid-Market
CUST-100591,2025-04-08,Paid Ads,United States,SMB
CUST-100592,2025-08-21,Organic Search,United States,SMB
CUST-100593,2024-05-03,Referral,Netherlands,SMB
CUST-100594,2024-09-28,Direct,United States,Mid-Market
CUST-100595,2025-09-09,Organic Search,India,SMB
CUST-100596,2024-09-11,outbound_sales,United States,SMB
CUST-100597,2024-06-27,Organic Search,United States,SMB
CUST-100598,2024-09-12,Organic Search,United States,Mid-Market
CUST-100599,2024-03-04,Direct,Netherlands,SMB
CUST-100600,2025-01-16,Email Campaign,France,SMB
CUST-100601,2024-03-17,Organic Search,United States,Enterprise
CUST-100602,2024-05-11,Organic Search,India,Mid-Market
CUST-100603,2025-04-17,Organic Search,France,SMB
CUST-100604,2025-05-23,Organic Search,Germany,SMB
CUST-100605,2024-07-10,Paid Ads,United Kingdom,SMB
CUST-100606,2025-09-23,Organic Search,United States,SMB
CUST-100607,2024-03-03,Organic Search,United States,SMB
CUST-100608,2025-06-22,organic search,Netherlands,SMB
CUST-100609,2025-01-26,Email Campaign,United States,SMB
CUST-100610,2025-08-02,Paid Ads,United States,SMB
CUST-100611,2024-08-12,Organic Search,India,SMB
CUST-100612,2025-04-28,Paid Ads,Canada,Enterprise
CUST-100613,2024-04-12,Organic Search,United States,SMB
CUST-100614,2024-02-27,Email Campaign,France,SMB
CUST-100615,2025-02-01,Paid Ads,India,Mid-Market
CUST-100616,2025-08-29,Paid Ads,Canada,SMB
CUST-100617,2024-12-26,Social Media,United Kingdom,SMB
CUST-100618,2025-05-19,Referral,United States,SMB
CUST-100619,2025-09-08,Organic Search,United Kingdom,SMB
CUST-100620,2024-07-25,Direct,United States,SMB
CUST-100621,2024-11-27,Organic Search,United States,Mid-Market
CUST-100622,2024-04-23,Direct,India,Enterprise
CUST-100623,2025-11-09,Paid Ads,United States,SMB
CUST-100624,2024-06-10,Email Campaign,United Kingdom,SMB
CUST-100625,2024-11-20,Organic Search,Netherlands,Mid-Market
CUST-100626,2024-12-31,Organic Search,Germany,SMB
CUST-100627,2024-10-28,Organic Search,Canada,Enterprise
CUST-100628,2025-02-04,Direct,Canada,SMB
CUST-100629,2024-11-21,Social Media,Netherlands,SMB
CUST-100630,2025-05-23,Organic Search,Canada,SMB
CUST-100631,2024-06-20,Referral,Netherlands,Mid-Market
CUST-100632,2024-12-09,Paid Ads,United States,SMB
CUST-100633,2024-09-19,Email Campaign,Canada,SMB
CUST-100634,2025-03-05,outbound_sales,Australia,SMB
CUST-100635,2025-07-13,Paid Ads,India,Mid-Market
CUST-100636,2024-08-18,Organic Search,United States,Mid-Market
CUST-100637,2024-11-22,Paid Ads,United States,SMB
CUST-100638,2024-06-13,Email Campaign,United Kingdom,Mid-Market
CUST-100639,2025-08-31,outbound_sales,Australia,Mid-Market
CUST-100640,2025-10-31,Organic Search,Australia,SMB
CUST-100641,2024-07-29,outbound_sales,United States,SMB
CUST-100642,2025-07-07,Paid Ads,United States,SMB
CUST-100643,2025-08-08,referral,United Kingdom,SMB
CUST-100644,2024-03-30,Paid Ads,Germany,SMB
CUST-100645,2024-01-27,Organic Search,Germany,Enterprise
CUST-100646,2024-04-28,Paid Ads,United States,SMB
CUST-100647,2024-04-03,Referral,United States,SMB
CUST-100648,2024-07-10,Paid Ads,United States,SMB
CUST-100649,2024-10-02,Referral,United States,Mid-Market
CUST-100650,2025-11-15,Paid Ads,United Kingdom,Enterprise
CUST-100651,2025-07-20,Organic Search,United States,SMB
CUST-100652,2025-05-01,Referral,United States,SMB
CUST-100653,2024-02-05,Paid Ads,Australia,Mid-Market
CUST-100654,2025-09-27,Organic Search,France,SMB
CUST-100655,2024-06-20,outbound_sales,India,SMB
CUST-100656,2025-11-30,Paid Ads,Netherlands,SMB
CUST-100657,2024-09-21,Paid Ads,Canada,Mid-Market
CUST-100658,2025-07-23,Paid Ads,United States,SMB
CUST-100659,2024-01-13,Email Campaign,Germany,SMB
CUST-100660,2025-02-28,Organic Search,United Kingdom,SMB
CUST-100661,2024-04-12,Social Media,United Kingdom,SMB
CUST-100662,2025-07-02,Direct,Australia,SMB
CUST-100663,2025-08-08,Referral,United States,SMB
CUST-100664,2025-09-15,Email Campaign,United States,SMB
CUST-100665,2024-08-31,Organic Search,United Kingdom,SMB
CUST-100666,2024-12-11,Direct,United States,SMB
CUST-100667,2024-04-10,outbound_sales,United States,SMB
CUST-100668,2024-11-24,Paid Ads,United States,SMB
CUST-100669,2024-08-04,Social Media,United States,SMB
CUST-100670,2025-01-17,Direct,United Kingdom,SMB
CUST-100671,2025-06-02,Paid Ads,Canada,SMB
CUST-100672,2024-06-26,Organic Search,India,Mid-Market
CUST-100673,2025-04-12,Organic Search,United States,SMB
CUST-100674,2025-04-20,paid ads,Germany,SMB
CUST-100675,2025-01-16,Paid Ads,United Kingdom,Enterprise
CUST-100676,2025-07-18,Paid Ads,United States,Mid-Market
CUST-100677,2024-04-02,Paid Ads,United States,SMB
CUST-100678,2024-08-07,Direct,Germany,Mid-Market
CUST-100679,2025-02-23,Paid Ads,India,Enterprise
CUST-100680,2025-04-30,social media,Germany,SMB
CUST-100681,2024-09-15,Referral,France,Mid-Market
CUST-100682,2024-10-08,Paid Ads,United States,SMB
CUST-100683,2025-04-22,Paid Ads,United Kingdom,SMB
CUST-100684,2024-01-08,Paid Ads,Germany,Mid-Market
CUST-100685,2025-10-24,Referral,United States,Mid-Market
CUST-100686,2024-12-10,outbound_sales,Germany,Mid-Market
CUST-100687,2025-10-29,Paid Ads,United States,Mid-Market
CUST-100688,2025-09-06,paid ads,United States,SMB
CUST-100689,2025-05-24,outbound_sales,United States,SMB
CUST-100690,2024-02-06,Referral,Netherlands,Mid-Market
CUST-100691,2024-08-15,Email Campaign,Germany,SMB
CUST-100692,2025-01-02,Paid Ads,India,Mid-Market
CUST-100693,2024-07-04,Paid Ads,United Kingdom,Mid-Market
CUST-100694,2025-07-26,Email Campaign,United States,Mid-Market
CUST-100695,2024-04-01,Organic Search,United States,Mid-Market
CUST-100696,2024-12-05,Paid Ads,Germany,SMB
CUST-100697,2024-02-24,Direct,Germany,Enterprise
CUST-100698,2024-07-18,Paid Ads,India,SMB
CUST-100699,2024-02-25,Direct,United States,Enterprise
CUST-100700,2025-08-06,Direct,Netherlands,SMB
CUST-100701,2024-07-03,Email Campaign,United Kingdom,SMB
CUST-100702,2025-10-11,Organic Search,United Kingdom,SMB
CUST-100703,2025-08-13,Email Campaign,United Kingdom,Mid-Market
CUST-100704,2025-09-21,Paid Ads,United Kingdom,SMB
CUST-100705,2024-01-05,organic search,United States,SMB
CUST-100706,2024-11-25,email campaign,United Kingdom,SMB
CUST-100707,2024-09-11,Organic Search,Australia,SMB
CUST-100708,2025-05-30,Referral,United States,Mid-Market
CUST-100709,2024-10-24,Paid Ads,United Kingdom,SMB
CUST-100710,2024-05-17,Paid Ads,Australia,SMB
CUST-100711,2025-02-17,Organic Search,United States,Enterprise
CUST-100712,2024-01-23,Referral,United States,SMB
CUST-100713,2024-02-08,Paid Ads,Germany,Mid-Market
CUST-100714,2025-08-31,outbound_sales,Germany,Mid-Market
CUST-100715,2024-04-28,Paid Ads,United States,SMB
CUST-100716,2024-06-05,Organic Search,Germany,SMB
CUST-100717,2024-04-13,Referral,United States,SMB
CUST-100718,2024-04-17,Paid Ads,Germany,SMB
CUST-100719,2025-05-24,Organic Search,United States,SMB
CUST-100720,2024-07-25,Paid Ads,United States,SMB
CUST-100721,2024-07-31,email campaign,United Kingdom,SMB
CUST-100722,2024-04-01,Social Media,India,Mid-Market
CUST-100723,2024-04-02,Email Campaign,United States,Mid-Market
CUST-100724,2025-10-21,Organic Search,Netherlands,SMB
CUST-100725,2024-04-12,Direct,Australia,Mid-Market
CUST-100726,2025-11-24,Paid Ads,Canada,SMB
CUST-100727,2024-02-16,Organic Search,United States,SMB
CUST-100728,2025-03-24,Social Media,United States,Mid-Market
CUST-100729,2024-12-16,Organic Search,United States,Enterprise
CUST-100730,2025-01-29,Email Campaign,United Kingdom,SMB
CUST-100731,2024-06-19,Organic Search,Germany,SMB
CUST-100732,2024-06-12,Organic Search,Australia,SMB
CUST-100733,2025-03-24,organic search,United States,SMB
CUST-100734,2025-12-01,Direct,Canada,Mid-Market
CUST-100735,2025-05-14,Organic Search,United States,SMB
CUST-100736,2024-11-17,Organic Search,India,SMB
CUST-100737,2025-08-01,Organic Search,France,Mid-Market
CUST-100738,2025-09-25,Organic Search,Germany,SMB
CUST-100739,2025-11-23,Referral,United States,Mid-Market
CUST-100740,2025-09-19,Organic Search,Germany,SMB
CUST-100741,2025-05-22,Direct,United States,SMB
CUST-100742,2024-10-11,Organic Search,United States,SMB
CUST-100743,2024-08-28,Organic Search,United Kingdom,SMB
CUST-100744,2025-05-25,Paid Ads,United States,SMB
CUST-100745,2024-04-15,Paid Ads,United States,SMB
CUST-100746,2025-09-10,outbound_sales,Germany,Mid-Market
CUST-100747,2025-11-01,Referral,France,SMB
CUST-100748,2024-08-16,Direct,United States,Mid-Market
CUST-100749,2025-11-03,Paid Ads,United Kingdom,SMB
CUST-100750,2024-01-03,Paid Ads,India,Enterprise
CUST-100751,2025-06-18,Paid Ads,United States,Mid-Market
CUST-100752,2025-02-23,Organic Search,Germany,SMB
CUST-100753,2025-02-06,Organic Search,India,SMB
CUST-100754,2025-02-28,Organic Search,Germany,Mid-Market
CUST-100755,2025-04-06,Paid Ads,Germany,SMB
CUST-100756,2024-01-05,Referral,United States,Enterprise
CUST-100757,2025-05-09,Social Media,Canada,Enterprise
CUST-100758,2024-06-26,Email Campaign,United States,SMB
CUST-100759,2024-11-25,Paid Ads,United States,Enterprise
CUST-100760,2024-09-11,Paid Ads,Netherlands,Enterprise
CUST-100761,2024-05-16,Organic Search,Germany,Mid-Market
CUST-100762,2025-07-14,Direct,Canada,Enterprise
CUST-100763,2024-07-24,Organic Search,Canada,Mid-Market
CUST-100764,2024-05-15,outbound_sales,Germany,Enterprise
CUST-100765,2025-10-14,Paid Ads,United States,SMB
CUST-100766,2025-08-07,Social Media,Canada,Mid-Market
CUST-100767,2025-06-30,Paid Ads,India,Mid-Market
CUST-100768,2024-01-26,Paid Ads,United States,SMB
CUST-100769,2024-06-13,outbound_sales,Germany,SMB
CUST-100770,2024-10-29,Organic Search,United Kingdom,SMB
CUST-100771,2025-09-22,Direct,Canada,Mid-Market
CUST-100772,2025-07-28,Paid Ads,United Kingdom,Mid-Market
CUST-100773,2025-11-11,Organic Search,United States,SMB
CUST-100774,2024-11-16,outbound_sales,United States,Mid-Market
CUST-100775,2025-03-29,Direct,Australia,Mid-Market
CUST-100776,2025-08-25,Referral,Germany,Mid-Market
CUST-100777,2024-10-28,Paid Ads,Netherlands,SMB
CUST-100778,2025-06-10,Organic Search,United States,SMB
CUST-100779,2024-06-13,Referral,United States,SMB
CUST-100780,2024-06-07,Organic Search,France,SMB
CUST-100781,2025-10-02,Referral,Germany,SMB
CUST-100782,2025-01-01,Organic Search,Canada,SMB
CUST-100783,2025-06-17,Organic Search,United Kingdom,SMB
CUST-100784,2024-04-04,Paid Ads,Australia,Mid-Market
CUST-100785,2024-10-27,Organic Search,Canada,SMB
CUST-100786,2025-10-26,Organic Search,Germany,SMB
CUST-100787,2025-09-20,Social Media,United States,SMB
CUST-100788,2025-01-25,Social Media,France,SMB
CUST-100789,2024-10-16,Organic Search,United Kingdom,Mid-Market
CUST-100790,2025-06-04,Paid Ads,United States,Mid-Market
CUST-100791,2025-06-10,Organic Search,United States,Enterprise
CUST-100792,2025-06-30,Organic Search,United States,Mid-Market
CUST-100793,2025-03-10,Direct,United States,Mid-Market
CUST-100794,2025-03-21,Referral,France,Mid-Market
CUST-100795,2025-04-15,Email Campaign,United States,SMB
CUST-100796,2024-09-14,Referral,United Kingdom,SMB
CUST-100797,2025-02-01,Paid Ads,United States,SMB
CUST-100798,2024-05-01,Referral,Germany,SMB
CUST-100799,2025-08-22,Organic Search,India,SMB
CUST-100800,2024-10-23,Email Campaign,United States,SMB
CUST-100801,2025-03-24,Paid Ads,India,SMB
CUST-100802,2024-08-13,Organic Search,United States,Mid-Market
CUST-100803,2025-10-11,Organic Search,Germany,Enterprise
CUST-100804,2025-10-25,Paid Ads,France,SMB
CUST-100805,2024-05-06,Organic Search,United Kingdom,SMB
CUST-100806,2024-03-28,Paid Ads,Canada,Enterprise
CUST-100807,2025-02-26,Social Media,India,SMB
CUST-100808,2025-09-23,Direct,United States,SMB
CUST-100809,2024-02-25,Direct,France,Enterprise
CUST-100810,2025-07-16,Organic Search,Germany,SMB
CUST-100811,2025-08-17,Paid Ads,United States,SMB
CUST-100812,2024-04-12,Paid Ads,United States,SMB
CUST-100813,2024-12-02,Referral,United States,SMB
CUST-100814,2025-01-08,Direct,France,SMB
CUST-100815,2024-08-14,Email Campaign,Germany,SMB
CUST-100816,2025-11-26,Email Campaign,Australia,SMB
CUST-100817,2024-11-08,Paid Ads,United States,SMB
CUST-100818,2024-10-14,Direct,United States,SMB
CUST-100819,2025-10-03,Organic Search,United States,SMB
CUST-100820,2024-02-01,Direct,United Kingdom,Mid-Market
CUST-100821,2024-02-07,Referral,United Kingdom,Enterprise
CUST-100822,2024-06-01,Paid Ads,United States,Mid-Market
CUST-100823,2024-10-24,Organic Search,United Kingdom,SMB
CUST-100824,2024-01-11,Referral,India,Mid-Market
CUST-100825,2024-06-18,Email Campaign,United States,SMB
CUST-100826,2025-08-02,Referral,Netherlands,Mid-Market
CUST-100827,2025-01-02,Organic Search,Canada,SMB
CUST-100828,2024-08-27,Organic Search,United States,Enterprise
CUST-100829,2025-04-25,Social Media,Australia,SMB
CUST-100830,2024-04-15,Email Campaign,United Kingdom,Mid-Market
CUST-100831,2024-09-26,Referral,United Kingdom,SMB
CUST-100832,2025-08-24,Referral,India,SMB
CUST-100833,2024-08-16,Paid Ads,United States,Mid-Market
CUST-100834,2025-05-08,Direct,United States,Mid-Market
CUST-100835,2024-08-23,Organic Search,Germany,SMB
CUST-100836,2025-01-05,Referral,India,Mid-Market
CUST-100837,2024-12-04,Email Campaign,United Kingdom,SMB
CUST-100838,2024-06-14,Referral,United States,SMB
CUST-100839,2025-08-29,Organic Search,Germany,SMB
CUST-100840,2024-02-27,Organic Search,France,SMB
CUST-100841,2025-07-31,Referral,Australia,Mid-Market
CUST-100842,2024-03-28,Organic Search,Germany,SMB
CUST-100843,2024-08-12,Direct,Germany,Mid-Market
CUST-100844,2024-07-05,Referral,United Kingdom,SMB
CUST-100845,2025-04-09,Referral,United States,SMB
CUST-100846,2024-01-17,Organic Search,India,SMB
CUST-100847,2024-06-02,Referral,United States,Enterprise
CUST-100848,2025-06-28,Paid Ads,United States,SMB
CUST-100849,2025-09-09,Referral,United States,Enterprise
CUST-100850,2025-03-17,Paid Ads,United States,SMB
CUST-100851,2024-08-22,Social Media,United Kingdom,Mid-Market
CUST-100852,2025-08-12,Organic Search,United States,SMB
