customer_id,monthly_active_days,feature_adoption_rate_pct,avg_daily_session_mins,api_calls_count,export_reports_count
CUST-100656,26,58.2,101.0,102,17
CUST-100657,1,20.0,9.8,124,19
CUST-100658,23,94.9,106.9,30,14
CUST-100659,3,34.0,12.8,73,20
CUST-100660,23,85.5,42.4,22,1
CUST-100661,14,26.6,15.0,72,0
CUST-100662,6,26.8,11.7,72,9
CUST-100663,19,51.7,72.4,19,15
CUST-100664,12,18.6,15.9,98,6
CUST-100665,10,11.6,19.3,90,1
CUST-100666,1,33.5,13.3,61,14
CUST-100667,3,11.9,15.2,134,38
CUST-100668,9,22.2,4.4,100,38
CUST-100669,2,10.5,11.7,42,11
CUST-100670,6,33.8,21.7,137,28
CUST-100671,6,40.3,18.9,131,40
CUST-100672,24,72.3,25.1,928,8
CUST-100673,10,28.9,10.8,126,22
CUST-100674,13,35.2,9.4,22,22
CUST-100675,29,50.3,88.9,4533,41
CUST-100676,21,53.1,102.8,6887,24
CUST-100677,4,16.5,10.5,38,16
CUST-100678,27,80.9,29.4,294,4
CUST-100679,26,86.3,73.8,3468,15
CUST-100680,5,41.1,10.5,142,25
CUST-100681,18,89.4,86.7,137,24
CUST-100682,1,34.6,8.0,77,18
CUST-100683,3,19.8,7.8,83,28
CUST-100684,8,19.4,15.5,95,37
CUST-100685,27,87.4,96.6,92,38
CUST-100686,28,55.5,108.0,7992,38
CUST-100687,14,11.7,10.2,23,7
CUST-100688,10,39.8,10.4,116,32
CUST-100689,2,44.5,4.4,59,28
CUST-100690,25,65.6,28.6,629,26
CUST-100691,25,70.7,87.4,17,39
CUST-100692,16,51.0,85.4,137,6
CUST-100693,28,91.2,92.2,90,10
CUST-100694,16,77.0,31.7,76,29
CUST-100695,17,56.3,94.2,19,29
CUST-100696,1,44.2,20.7,4,29
CUST-100697,20,72.2,57.3,2349,4
CUST-100698,14,21.4,13.1,21,32
CUST-100699,27,50.4,61.7,2591,17
CUST-100700,7,12.9,12.8,11,8
CUST-100701,4,42.8,16.9,90,17
CUST-100702,9,10.8,6.4,101,3
CUST-100703,14,41.3,7.4,47,9
CUST-100704,9,19.9,18.2,38,14
CUST-100705,1,17.3,6.8,11,43
CUST-100706,6,12.3,4.8,4,30
CUST-100707,3,12.5,10.5,39,7
CUST-100708,24,89.7,89.5,77,7
CUST-100709,5,21.3,19.2,134,9
CUST-100710,11,31.5,13.4,3,0
CUST-100711,28,51.5,41.1,2835,29
CUST-100712,16,94.3,59.9,40,40
CUST-100713,13,22.4,21.1,61,39
CUST-100714,11,41.3,6.1,0,12
CUST-100715,1,10.4,9.4,67,6
CUST-100716,6,17.7,9.3,105,27
CUST-100717,12,21.6,15.7,91,44
CUST-100718,11,25.8,5.6,33,25
CUST-100719,12,23.2,5.4,134,28
CUST-100720,5,15.5,7.8,102,39
CUST-100721,10,38.8,5.3,144,5
CUST-100722,10,39.5,13.5,101,27
CUST-100723,22,82.1,88.0,73,13
CUST-100724,14,31.0,7.3,46,39
CUST-100725,5,21.1,20.7,146,5
CUST-100726,12,23.0,13.0,91,27
CUST-100727,4,12.4,7.2,25,9
CUST-100728,17,75.8,36.2,905,4
CUST-100729,28,91.3,32.1,2568,16
CUST-100730,9,36.3,12.5,55,10
CUST-100731,5,42.2,4.5,102,9
CUST-100732,14,43.5,5.9,41,32
CUST-100733,9,21.1,14.6,38,28
CUST-100734,28,79.0,44.1,125,2
CUST-100735,8,29.0,15.8,0,8
CUST-100736,14,26.9,21.1,115,30
CUST-100737,22,69.5,98.8,140,21
CUST-100738,19,80.0,49.4,129,32
CUST-100739,18,72.6,72.5,45,31
CUST-100740,18,92.7,54.2,23,44
CUST-100741,4,41.8,5.6,27,35
CUST-100742,14,44.7,7.9,96,32
CUST-100743,5,16.2,9.5,89,5
CUST-100744,14,16.2,13.6,128,29
CUST-100745,11,37.4,12.4,47,2
CUST-100746,11,33.7,18.2,138,0
CUST-100747,25,87.8,38.6,64,43
CUST-100748,13,29.5,21.5,133,7
CUST-100749,4,37.7,11.7,82,35
CUST-100750,24,76.2,42.0,2352,12
CUST-100751,15,73.5,98.3,39,32
CUST-100752,8,36.1,5.3,96,16
CUST-100753,9,13.5,12.5,42,41
CUST-100754,16,83.1,29.3,83,16
CUST-100755,20,56.0,87.2,79,27
CUST-100756,27,91.4,65.2,978,6
CUST-100757,24,79.0,83.7,2929,29
CUST-100758,11,18.3,8.1,97,45
CUST-100759,17,53.4,28.4,1278,0
CUST-100760,15,72.8,80.9,889,31
CUST-100761,28,91.3,92.1,5341,17
CUST-100762,26,56.8,92.5,4625,19
CUST-100763,3,43.3,16.0,86,36
CUST-100764,22,61.9,95.1,2377,9
CUST-100765,14,42.2,15.5,131,23
CUST-100766,16,67.2,76.7,141,38
CUST-100767,7,23.9,18.7,86,7
CUST-100768,9,14.1,10.3,1,33
CUST-100769,13,23.7,15.0,66,36
CUST-100770,21,54.4,66.4,130,8
CUST-100771,2,18.4,14.1,56,43
CUST-100772,12,40.6,20.5,73,0
CUST-100773,14,20.0,6.1,59,16
CUST-100774,29,53.6,42.2,59,36
CUST-100775,10,14.0,7.1,140,4
CUST-100776,16,62.9,94.5,4725,25
CUST-100777,3,20.5,18.6,21,35
CUST-100778,8,11.9,16.6,25,29
CUST-100779,25,85.2,77.3,150,42
CUST-100780,3,11.8,20.1,30,16
CUST-100781,16,60.9,70.4,73,36
CUST-100782,11,34.2,6.4,85,44
CUST-100783,1,42.8,19.8,6,14
CUST-100784,27,93.8,59.0,708,27
CUST-100785,14,42.0,14.6,37,4
CUST-100786,2,15.9,10.8,74,42
CUST-100787,24,77.6,105.2,64,14
CUST-100788,24,60.0,33.0,40,13
CUST-100789,18,62.5,85.4,5636,6
CUST-100790,3,25.5,20.1,134,2
CUST-100791,20,87.0,81.2,4709,42
CUST-100792,16,72.1,66.2,1721,13
CUST-100793,5,19.0,8.7,3,15
CUST-100794,25,72.8,91.5,108,12
CUST-100795,14,32.8,10.8,77,19
CUST-100796,22,54.2,81.4,134,32
CUST-100797,10,44.5,6.3,131,9
CUST-100798,10,34.0,8.8,121,38
CUST-100799,21,87.4,101.8,29,25
CUST-100800,13,15.9,13.0,110,12
CUST-100801,11,17.0,5.5,103,2
CUST-100802,24,62.9,30.8,117,23
CUST-100803,22,60.6,82.7,827,43
CUST-100804,22,88.3,89.7,147,24
CUST-100805,12,40.6,8.2,34,23
CUST-100806,16,85.4,86.2,2758,9
CUST-100807,7,40.9,5.6,52,10
CUST-100808,14,32.1,6.4,9,26
CUST-100809,27,64.9,84.1,3027,42
CUST-100810,8,12.8,11.1,28,33
CUST-100811,1,41.8,18.4,28,23
CUST-100812,27,90.4,97.1,66,21
CUST-100813,6,13.0,11.3,15,12
CUST-100814,6,21.6,14.9,106,45
CUST-100815,3,39.8,19.3,25,5
CUST-100816,3,15.7,21.8,126,16
CUST-100817,26,88.1,58.9,20,25
CUST-100818,6,30.4,10.9,55,36
CUST-100819,1,30.9,14.6,15,33
CUST-100820,20,59.0,98.1,51,40
CUST-100821,23,60.3,56.6,2943,0
CUST-100822,17,82.2,83.0,5146,7
CUST-100823,10,30.4,20.3,133,37
CUST-100824,25,75.3,60.0,49,3
CUST-100825,7,19.8,20.3,49,9
CUST-100826,21,67.8,108.2,40,38
CUST-100827,7,31.6,4.4,29,45
CUST-100828,25,50.4,82.6,5864,26
CUST-100829,8,14.0,20.5,11,42
CUST-100830,22,83.4,60.6,2666,15
CUST-100831,13,15.2,11.0,88,2
CUST-100832,21,88.9,86.5,133,18
CUST-100833,24,59.0,45.7,1233,32
CUST-100834,15,56.3,34.5,122,27
CUST-100835,24,93.1,92.6,54,40
CUST-100836,17,77.6,68.1,1634,33
CUST-100837,4,38.0,4.2,27,35
CUST-100838,22,70.7,45.4,65,40
CUST-100839,27,64.2,102.8,68,43
CUST-100840,12,21.5,4.3,41,20
CUST-100841,29,57.9,107.9,96,16
CUST-100842,11,43.9,18.6,28,9
CUST-100843,16,54.6,85.8,3260,31
CUST-100844,12,21.2,9.5,107,4
CUST-100845,2,17.9,15.7,31,36
CUST-100846,12,20.8,7.1,101,44
CUST-100847,24,72.1,37.2,2046,20
CUST-100848,17,63.1,60.5,80,34
CUST-100849,22,56.0,29.1,1716,1
CUST-100850,9,20.6,14.5,88,23
CUST-100851,4,13.6,16.3,85,11
CUST-100852,27,75.1,39.2,119,21
CUST-100853,3,26.7,21.4,146,16
CUST-100854,23,65.1,79.1,88,15
CUST-100855,2,16.5,7.9,1,25
CUST-100856,6,23.0,4.3,71,30
CUST-100857,17,60.4,87.0,60,23
CUST-100858,23,66.1,46.5,15,39
CUST-100859,12,25.3,8.6,26,42
CUST-100860,19,62.8,42.3,8,28
CUST-100861,25,61.9,106.1,48,17
CUST-100862,19,84.1,38.1,647,38
CUST-100863,9,11.9,17.6,106,1
CUST-100864,21,78.5,87.3,131,24
CUST-100865,25,79.7,46.9,116,32
CUST-100866,28,57.2,72.7,109,22
CUST-100867,1,21.0,18.6,100,4
CUST-100868,3,16.6,4.3,128,12
CUST-100869,6,20.2,12.3,117,26
CUST-100870,28,60.4,80.0,99,31
CUST-100871,11,16.5,16.7,123,10
CUST-100872,6,29.4,20.6,14,10
CUST-100873,25,51.8,81.7,143,35
CUST-100874,24,51.6,82.5,118,11
CUST-100875,1,33.7,13.8,120,18
CUST-100876,24,94.6,68.4,33,6
CUST-100877,3,42.5,7.5,131,10
CUST-100878,18,65.5,33.5,1708,24
CUST-100879,3,18.7,10.1,85,25
CUST-100880,28,91.6,72.0,4680,38
CUST-100881,6,42.4,4.9,36,5
CUST-100882,12,37.7,5.5,148,36
CUST-100883,1,35.2,13.8,129,20
CUST-100884,24,53.9,77.4,150,27
CUST-100885,23,89.1,47.2,1180,21
CUST-100886,6,10.5,9.9,3,41
CUST-100887,16,92.8,33.2,59,19
CUST-100888,21,94.5,66.1,3040,24
CUST-100889,6,11.5,12.1,55,43
CUST-100890,7,27.7,8.6,6,12
CUST-100891,20,88.1,59.4,27,3
CUST-100892,1,42.3,7.3,93,25
CUST-100893,4,20.4,6.2,146,12
CUST-100894,12,14.5,5.7,144,5
CUST-100895,11,44.3,15.8,34,16
CUST-100896,28,92.8,77.1,131,10
CUST-100897,13,17.5,16.0,40,6
CUST-100898,26,58.2,69.6,63,13
CUST-100899,12,22.5,18.6,119,32
CUST-100900,1,39.3,14.5,103,40
CUST-100901,18,68.1,45.8,118,13
CUST-100902,13,44.6,9.2,77,26
CUST-100903,7,16.8,12.8,1,25
CUST-100904,13,44.9,7.1,99,7
CUST-100905,8,24.2,9.2,9,28
CUST-100906,11,32.2,9.5,80,40
CUST-100907,10,10.2,4.9,60,17
CUST-100908,25,72.8,102.5,94,4
CUST-100909,14,10.0,14.9,69,3
CUST-100910,11,22.3,20.0,67,31
CUST-100911,11,35.4,7.1,96,1
CUST-100912,16,81.2,52.7,106,15
CUST-100913,28,82.0,61.8,99,29
CUST-100914,29,94.7,104.1,3747,12
CUST-100915,11,44.3,5.6,66,32
CUST-100916,7,15.0,17.4,49,9
CUST-100917,21,66.9,58.5,113,40
CUST-100918,22,94.0,60.1,901,34
CUST-100919,9,30.6,8.2,116,35
CUST-100920,3,16.4,13.2,59,30
CUST-100921,11,23.6,14.6,68,35
CUST-100922,6,15.8,18.8,96,21
CUST-100923,12,31.7,14.8,118,32
CUST-100924,3,28.4,12.8,91,18
CUST-100925,8,25.3,11.3,67,27
CUST-100926,2,19.4,21.8,63,2
CUST-100927,7,36.8,10.6,109,39
CUST-100928,7,33.4,19.9,115,41
CUST-100929,19,88.5,82.2,63,41
CUST-100930,11,33.3,10.6,9,12
CUST-100931,25,82.0,69.1,70,33
CUST-100932,7,21.2,13.2,63,34
CUST-100933,22,50.7,69.3,48,3
CUST-100934,2,13.9,6.7,121,39
CUST-100935,29,79.0,67.5,675,22
CUST-100936,1,43.5,5.1,137,35
CUST-100937,24,51.8,29.6,1835,40
CUST-100938,5,22.2,9.6,8,45
CUST-100939,13,15.2,10.3,83,8
CUST-100940,5,43.3,19.7,120,2
CUST-100941,13,26.8,9.6,68,30
CUST-100942,10,34.2,11.6,66,42
CUST-100943,1,42.1,15.4,117,21
CUST-100944,11,24.7,5.4,132,13
CUST-100945,1,13.2,4.5,92,15
CUST-100946,1,39.1,11.0,39,41
CUST-100947,27,63.8,93.9,6666,30
CUST-100948,9,41.9,8.1,45,24
CUST-100949,5,30.7,10.6,43,9
CUST-100950,10,14.2,4.6,134,9
CUST-100951,3,25.4,14.4,59,6
CUST-100952,24,87.4,43.6,43,14
CUST-100953,3,28.4,17.5,136,26
CUST-100954,19,64.1,35.5,19,33
CUST-100955,13,42.3,15.8,87,42
CUST-100956,6,44.0,12.3,61,27
CUST-100957,3,31.3,9.5,119,10
CUST-100958,16,59.4,72.4,62,25
CUST-100959,14,28.9,13.1,71,45
CUST-100960,22,62.8,53.5,125,16
CUST-100961,3,40.5,4.9,72,22
CUST-100962,27,60.5,26.1,98,36
CUST-100963,25,82.5,79.9,21,23
CUST-100964,9,32.8,19.9,109,41
CUST-100965,13,16.0,6.8,74,21
CUST-100966,17,71.0,80.3,103,18
CUST-100967,1,42.0,4.7,22,11
CUST-100968,21,83.1,107.6,25,41
CUST-100969,20,85.0,48.0,126,19
CUST-100970,20,70.3,80.8,4040,42
CUST-100971,13,45.0,5.4,75,27
CUST-100972,20,63.5,38.0,5,41
CUST-100973,1,16.0,12.6,141,28
CUST-100974,3,11.3,13.4,51,2
CUST-100975,21,69.1,108.7,140,22
CUST-100976,8,15.5,8.8,149,15
CUST-100977,1,27.7,13.7,44,31
CUST-100978,8,34.4,11.8,22,23
CUST-100979,21,60.6,78.7,94,21
CUST-100980,18,88.8,83.3,3498,1
CUST-100981,21,76.2,58.9,1825,36
CUST-100982,25,59.1,25.7,17,12
CUST-100983,6,10.2,14.2,123,14
CUST-100984,10,31.6,6.2,45,20
CUST-100985,5,25.9,17.5,7,32
CUST-100986,4,27.3,9.8,4,6
CUST-100987,11,11.6,21.8,121,25
CUST-100988,6,44.2,18.7,142,43
CUST-100989,14,33.0,12.8,28,45
CUST-100990,24,78.9,49.1,50,7
CUST-100991,11,41.2,14.2,32,43
CUST-100992,20,85.3,57.3,138,9
CUST-100993,22,81.6,27.0,945,38
CUST-100994,2,28.3,9.8,99,1
CUST-100995,9,34.8,21.8,147,11
CUST-100996,17,75.1,76.1,989,9
CUST-100997,8,15.5,13.7,103,14
CUST-100998,10,11.5,11.1,48,13
CUST-100999,8,13.8,13.9,141,38
CUST-101000,22,88.1,69.3,49,6
CUST-101001,26,55.8,97.2,2818,0
CUST-101002,7,42.1,19.4,3,37
CUST-101003,14,13.9,5.7,122,41
CUST-101004,10,44.7,11.3,61,45
CUST-101005,7,41.5,11.6,104,27
CUST-101006,16,59.2,104.7,1989,42
CUST-101007,7,27.0,17.5,56,1
CUST-101008,11,11.0,12.0,121,43
CUST-101009,2,19.5,12.7,2,39
CUST-101010,29,53.4,96.5,6851,15
CUST-101011,23,76.8,30.4,516,8
CUST-101012,1,12.5,11.1,40,15
CUST-101013,7,31.9,9.1,12,44
CUST-101014,13,43.7,10.3,104,38
CUST-101015,10,32.4,20.2,86,44
CUST-101016,19,59.8,46.1,645,27
CUST-101017,22,82.2,81.7,12,41
CUST-101018,16,68.5,57.7,97,31
CUST-101019,27,62.3,28.0,45,40
CUST-101020,11,12.2,11.9,136,36
CUST-101021,8,21.0,20.6,43,35
CUST-101022,3,36.3,20.4,43,11
CUST-101023,2,24.4,15.4,117,0
CUST-101024,18,60.8,73.0,2628,10
CUST-101025,1,11.4,19.1,135,25
CUST-101026,13,39.9,16.3,3,11
CUST-101027,10,10.8,18.2,43,27
CUST-101028,25,77.8,38.7,2786,18
CUST-101029,2,36.1,10.9,2,26
CUST-101030,18,55.3,109.0,1744,24
CUST-101031,19,65.2,45.2,97,4
CUST-101032,4,11.1,15.9,37,0
CUST-101033,3,33.0,5.1,96,7
CUST-101034,13,26.6,10.9,2,45
CUST-101035,27,70.5,108.9,125,1
CUST-101036,13,33.8,8.2,143,3
CUST-101037,9,41.0,6.0,26,21
CUST-101038,9,30.3,6.9,93,23
CUST-101039,8,43.3,5.6,92,35
CUST-101040,18,71.1,84.2,2778,16
CUST-101041,21,68.2,51.5,68,9
CUST-101042,10,10.8,5.9,110,29
CUST-101043,17,62.3,105.6,3379,13
CUST-101044,2,22.5,21.2,92,5
CUST-101045,24,83.1,73.9,148,36
CUST-101046,29,65.1,67.0,1541,27
CUST-101047,2,38.3,7.6,50,44
CUST-101048,6,40.7,8.8,141,11
CUST-101049,28,83.8,90.9,142,19
CUST-101050,15,78.8,107.4,7840,18
CUST-101051,24,78.9,72.0,142,32
CUST-101052,26,57.3,39.2,1999,14
CUST-101053,12,16.8,7.8,19,28
CUST-101054,16,77.3,40.8,1672,6
CUST-101055,11,22.9,7.4,26,7
CUST-101056,1,27.0,16.0,84,2
CUST-101057,14,32.2,18.1,118,34
CUST-101058,11,26.2,7.7,149,19
CUST-101059,26,70.5,28.8,110,0
CUST-101060,12,36.2,15.1,82,41
CUST-101061,5,16.3,16.5,65,17
CUST-101062,18,50.7,27.2,843,2
CUST-101063,6,10.1,19.0,50,44
CUST-101064,14,19.3,5.2,97,9
CUST-101065,10,20.8,20.3,146,1
CUST-101066,5,14.8,15.0,47,43
CUST-101067,26,90.1,58.7,31,28
CUST-101068,1,40.8,14.8,138,26
CUST-101069,1,23.7,11.4,84,26
CUST-101070,5,16.4,6.4,44,31
CUST-101071,16,83.1,41.4,2649,7
CUST-101072,3,21.1,19.2,136,26
CUST-101073,22,71.5,65.3,3003,42
CUST-101074,5,20.8,14.7,103,32
CUST-101075,23,73.2,77.5,144,22
CUST-101076,28,87.1,39.4,1379,2
CUST-101077,29,88.2,92.3,1107,4
CUST-101078,28,91.1,94.5,33,7
CUST-101079,12,34.2,17.3,45,10
CUST-101080,26,89.1,89.7,150,44
CUST-101081,1,19.2,18.3,92,39
CUST-101082,15,78.1,104.3,61,36
CUST-101083,2,37.2,18.0,51,42
CUST-101084,7,34.2,19.2,99,14
CUST-101085,1,30.4,13.0,132,37
CUST-101086,2,19.5,20.4,124,20
CUST-101087,8,32.3,20.8,146,3
CUST-101088,18,75.2,84.1,138,29
CUST-101089,14,41.3,8.5,99,24
CUST-101090,25,71.3,94.9,68,33
CUST-101091,6,43.4,14.6,79,8
CUST-101092,18,86.9,83.5,29,35
CUST-101093,27,91.4,78.0,3354,2
CUST-101094,16,69.5,66.4,796,14
CUST-101095,17,75.5,96.2,3078,6
CUST-101096,21,81.4,43.2,110,5
CUST-101097,19,61.6,53.3,39,30
CUST-101098,28,85.7,29.7,44,24
CUST-101099,29,85.9,74.0,106,23
CUST-101100,13,15.8,17.3,54,17
CUST-101101,10,41.1,13.4,11,37
CUST-101102,29,62.8,62.8,76,27
CUST-101103,4,20.6,9.4,66,9
CUST-101104,1,12.4,10.5,107,40
CUST-101105,25,52.4,109.2,134,0
CUST-101106,4,37.1,7.6,20,43
CUST-101107,4,42.9,21.5,43,32
CUST-101108,1,16.3,19.2,94,4
CUST-101109,14,27.7,8.4,19,34
CUST-101110,7,38.6,19.8,68,15
CUST-101111,16,65.3,78.7,2754,12
CUST-101112,21,87.8,29.7,2138,28
CUST-101113,7,28.8,7.6,64,39
CUST-101114,22,80.5,56.5,4520,10
CUST-101115,12,24.1,6.6,10,15
CUST-101116,4,25.5,11.1,80,20
CUST-101117,5,33.7,18.0,132,41
CUST-101118,22,58.7,31.3,626,3
CUST-101119,6,39.2,14.4,96,12
CUST-101120,13,21.9,6.4,110,5
CUST-101121,4,41.6,6.0,91,34
CUST-101122,5,28.4,6.8,104,45
CUST-101123,20,86.0,37.1,81,11
CUST-101124,8,42.9,18.4,100,44
CUST-101125,28,92.6,91.7,23,15
CUST-101126,17,94.7,40.1,2446,18
CUST-101127,24,65.0,93.6,19,27
CUST-101128,14,40.0,20.5,60,33
CUST-101129,5,27.7,20.2,119,45
CUST-101130,3,38.2,5.9,87,39
CUST-101131,11,20.4,9.2,20,14
CUST-101132,24,63.8,82.6,4625,10
CUST-101133,10,26.3,14.5,22,20
CUST-101134,24,57.6,77.5,40,23
CUST-101135,13,23.0,14.9,85,42
CUST-101136,13,11.1,17.1,138,25
CUST-101137,9,21.5,4.4,56,18
CUST-101138,28,60.5,104.3,17,15
CUST-101139,10,28.8,11.4,70,32
CUST-101140,10,44.9,18.6,8,20
CUST-101141,4,24.5,20.1,16,45
CUST-101142,10,31.4,4.8,142,29
CUST-101143,14,20.7,20.7,78,16
CUST-101144,11,21.9,12.9,40,28
CUST-101145,25,80.3,96.5,1061,20
CUST-101146,22,82.1,109.5,8541,45
CUST-101147,1,40.8,19.9,25,8
CUST-101148,12,20.0,14.6,30,24
CUST-101149,6,17.4,21.9,150,24
CUST-101150,20,81.8,77.9,6076,41
CUST-101151,22,74.0,98.7,32,32
CUST-101152,14,33.2,13.9,117,24
CUST-101153,15,64.5,88.0,1848,5
CUST-101154,11,44.3,9.7,149,27
CUST-101155,13,30.0,4.2,108,17
CUST-101156,14,26.8,7.8,123,3
CUST-101157,11,33.0,13.1,74,14
CUST-101158,15,56.8,95.0,69,3
CUST-101159,14,16.9,14.1,80,40
CUST-101160,16,64.5,104.8,6812,26
CUST-101161,4,20.1,17.3,133,2
CUST-101162,3,24.8,14.5,133,40
CUST-101163,1,31.5,15.2,81,7
CUST-101164,26,52.5,95.2,2094,13
CUST-101165,17,57.4,38.1,70,39
CUST-101166,15,82.5,50.7,963,12
CUST-101167,24,62.8,28.2,1945,4
CUST-101168,24,77.5,79.0,3318,22
CUST-101169,21,54.7,69.2,2560,26
CUST-101170,1,12.2,7.6,140,22
CUST-101171,2,35.2,6.3,64,11
CUST-101172,4,24.0,20.1,7,18
CUST-101173,1,16.0,15.0,88,36
CUST-101174,19,94.0,95.1,36,28
CUST-101175,22,57.7,50.8,1981,13
CUST-101176,11,31.7,18.5,39,8
CUST-101177,8,26.0,16.0,136,2
CUST-101178,28,88.4,83.7,6696,15
CUST-101179,24,73.0,61.8,3151,41
CUST-101180,12,40.9,4.4,86,0
CUST-101181,8,42.7,4.1,100,20
CUST-101182,9,19.3,16.5,69,18
CUST-101183,13,15.5,17.9,62,42
CUST-101184,25,72.9,68.4,3625,41
CUST-101185,18,91.5,109.5,7008,40
CUST-101186,7,12.6,12.2,124,26
CUST-101187,26,77.3,66.5,3790,42
CUST-101188,15,65.7,100.3,94,32
CUST-101189,17,64.8,30.5,1738,41
CUST-101190,5,25.2,16.2,50,0
CUST-101191,3,37.4,9.4,43,31
CUST-101192,8,16.2,17.9,67,18
CUST-101193,21,90.9,37.4,142,18
CUST-101194,20,76.0,56.0,1288,15
CUST-101195,25,85.7,62.3,28,25
CUST-101196,23,58.3,97.3,148,20
CUST-101197,25,93.4,59.2,769,31
CUST-101198,13,35.7,5.4,123,38
CUST-101199,27,75.1,83.5,3757,37
CUST-101200,1,22.9,19.8,36,10
CUST-101201,20,79.8,72.8,21,4
CUST-101202,1,39.0,16.5,141,1
CUST-101203,7,42.8,21.4,96,31
CUST-101204,5,30.1,17.2,75,29
CUST-101205,2,23.0,5.4,34,2
CUST-101206,1,20.1,19.0,129,19
CUST-101207,23,86.3,54.0,120,23
CUST-101208,22,66.2,41.7,959,39
CUST-101209,14,18.8,17.1,50,3
CUST-101210,11,38.7,20.3,58,32
CUST-101211,8,19.2,16.8,44,14
CUST-101212,19,63.8,84.2,2020,3
CUST-101213,21,55.8,68.3,2868,5
CUST-101214,9,41.8,16.4,26,39
CUST-101215,8,14.9,18.0,33,23
CUST-101216,10,27.2,11.3,54,0
CUST-101217,9,33.4,8.9,93,42
CUST-101218,9,32.5,19.8,116,39
CUST-101219,12,30.3,5.3,110,14
CUST-101220,8,27.6,15.5,22,25
CUST-101221,21,60.0,62.4,2932,21
CUST-101222,6,44.6,18.1,60,33
CUST-101223,1,42.4,10.0,44,16
CUST-101224,14,35.9,13.5,111,6
CUST-101225,4,20.7,20.1,1,13
CUST-101226,4,36.0,7.0,22,30
CUST-101227,15,50.5,67.5,2767,3
CUST-101228,21,72.5,93.4,14,29
CUST-101229,1,13.5,12.3,149,13
CUST-101230,14,27.9,7.5,69,5
CUST-101231,22,56.4,48.1,17,12
CUST-101232,16,66.3,102.9,117,35
CUST-101233,6,27.3,8.2,47,23
CUST-101234,19,51.3,39.7,68,23
CUST-101235,29,62.6,82.2,1068,21
CUST-101236,2,26.7,4.4,25,40
CUST-101237,8,33.3,14.1,87,0
CUST-101238,26,57.7,42.8,40,20
CUST-101239,9,44.2,21.3,59,6
CUST-101240,25,53.6,28.0,145,30
CUST-101241,15,83.0,74.2,3858,3
CUST-101242,23,87.6,77.0,2002,2
CUST-101243,7,11.0,8.1,63,44
CUST-101244,7,31.2,14.9,129,3
CUST-101245,1,27.3,14.4,55,21
CUST-101246,3,12.1,12.7,125,33
CUST-101247,2,20.4,20.3,35,43
CUST-101248,6,16.9,17.7,136,16
CUST-101249,21,85.7,51.4,3906,21
CUST-101250,9,31.5,19.0,145,15
CUST-101251,3,43.4,20.8,20,4
CUST-101252,15,70.2,60.7,28,5
CUST-101253,6,17.3,4.6,37,28
CUST-101254,29,75.7,82.0,70,0
CUST-101255,26,74.0,35.9,20,2
CUST-101256,19,55.7,108.7,63,14
CUST-101257,6,24.5,7.3,111,42
CUST-101258,29,85.6,77.1,4857,37
CUST-101259,24,87.3,32.4,120,42
CUST-101260,15,72.4,65.2,3846,17
CUST-101261,11,39.8,5.4,71,32
CUST-101262,22,61.4,33.8,89,36
CUST-101263,25,72.4,98.8,108,41
CUST-101264,12,23.2,19.1,95,29
CUST-101265,3,29.6,7.3,39,15
CUST-101266,26,58.1,35.1,149,42
CUST-101267,9,32.2,21.8,62,38
CUST-101268,6,31.7,21.3,72,23
CUST-101269,26,54.9,31.3,32,15
CUST-101270,7,29.4,19.6,145,27
CUST-101271,13,44.9,9.9,72,13
CUST-101272,12,25.4,4.1,92,43
CUST-101273,7,35.7,19.0,144,4
CUST-101274,26,94.6,26.2,1231,32
CUST-101275,15,88.9,91.9,7,37
CUST-101276,9,13.6,12.8,132,12
CUST-101277,17,71.4,29.0,149,14
CUST-101278,14,32.5,12.9,46,25
CUST-101279,25,72.4,85.3,25,29
CUST-101280,29,55.4,69.7,96,13
CUST-101281,6,38.6,21.1,69,36
CUST-101282,11,21.8,6.1,1,35
CUST-101283,22,86.6,39.3,1375,31
CUST-101284,28,81.1,61.2,1,12
CUST-101285,2,37.1,7.3,107,31
CUST-101286,23,68.2,46.3,116,15
CUST-101287,14,28.3,4.8,42,19
CUST-101288,13,33.4,17.2,74,36
CUST-101289,8,34.6,21.1,9,38
CUST-101290,10,25.0,4.0,2,26
CUST-101291,3,30.5,11.7,101,5
CUST-101292,23,66.1,47.8,3,43
CUST-101293,5,26.9,9.4,70,12
CUST-101294,18,78.8,62.0,126,43
CUST-101295,8,13.4,21.1,11,27
CUST-101296,2,17.8,17.4,135,20
CUST-101297,12,19.3,21.2,141,32
CUST-101298,16,70.0,44.7,9,1
CUST-101299,24,89.6,50.4,121,16
CUST-101300,4,18.9,12.0,89,27
CUST-101301,23,87.6,84.9,1443,9
CUST-101302,18,75.3,70.8,1840,6
CUST-101303,11,12.5,21.5,122,10
CUST-101304,7,37.6,18.6,32,38
CUST-101305,1,43.8,19.3,107,40
CUST-101306,21,92.8,97.4,5454,7
CUST-101307,20,59.0,36.5,839,43
CUST-101308,21,61.3,69.4,1110,31
CUST-101309,15,76.0,104.5,1,8
CUST-101310,3,16.9,16.3,115,38
CUST-101311,5,13.8,21.9,148,45
CUST-101312,14,42.9,16.9,30,18
CUST-101313,26,77.4,39.6,2890,42
CUST-101314,20,51.4,90.1,5225,42
