customer_id,total_tickets_logged,avg_resolution_time_hrs,escalated_tickets_count,latest_csat_score,primary_issue_category
CUST-100613,0,0.0,0,,None
CUST-100614,2,58.4,1,1,Billing Inquiry
CUST-100615,0,0.0,0,,None
CUST-100616,3,66.0,0,1,Onboarding Help
CUST-100617,3,24.4,0,2,Onboarding Help
CUST-100618,2,23.9,0,1,Onboarding Help
CUST-100619,0,0.0,0,,None
CUST-100620,1,21.1,0,4,Technical Bug
CUST-100621,0,0.0,0,,None
CUST-100622,2,16.0,0,4,Feature Request
CUST-100623,1,23.2,1,3,Onboarding Help
CUST-100624,2,48.4,0,3,Technical Bug
CUST-100625,1,17.8,0,4,Billing Inquiry
CUST-100626,1,22.2,0,,Billing Inquiry
CUST-100627,1,2.6,0,4,Billing Inquiry
CUST-100628,0,0.0,0,,None
CUST-100629,1,25.9,0,1,Onboarding Help
CUST-100630,1,58.4,1,1,Feature Request
CUST-100631,0,0.0,0,,None
CUST-100632,1,47.4,0,3,Feature Request
CUST-100633,3,65.2,1,3,Feature Request
CUST-100634,1,57.6,1,2,Billing Inquiry
CUST-100635,2,20.4,0,4,Feature Request
CUST-100636,1,7.1,0,5,Billing Inquiry
CUST-100637,1,24.2,0,2,Technical Bug
CUST-100638,1,19.8,0,5,Onboarding Help
CUST-100639,1,14.6,1,3,Onboarding Help
CUST-100640,3,53.8,1,3,Onboarding Help
CUST-100641,0,0.0,0,,None
CUST-100642,4,44.5,0,1,Feature Request
CUST-100643,3,58.0,1,3,Feature Request
CUST-100644,2,46.8,0,2,Feature Request
CUST-100645,1,13.6,0,5,Billing Inquiry
CUST-100646,1,55.9,1,2,Onboarding Help
CUST-100647,2,37.0,1,3,Feature Request
CUST-100648,5,49.7,0,2,Technical Bug
CUST-100649,1,20.0,0,5,Technical Bug
CUST-100650,1,19.1,0,4,Technical Bug
CUST-100651,4,27.1,0,2,Technical Bug
CUST-100652,4,50.8,0,2,Feature Request
CUST-100653,1,64.2,1,1,Technical Bug
CUST-100654,1,63.6,1,3,Technical Bug
CUST-100655,1,66.0,1,1,Onboarding Help
CUST-100656,2,11.0,0,4,Onboarding Help
CUST-100657,1,56.9,0,1,Technical Bug
CUST-100658,2,17.3,0,4,Technical Bug
CUST-100659,0,0.0,0,,None
CUST-100660,2,2.4,0,,Technical Bug
CUST-100661,2,12.1,0,2,Technical Bug
CUST-100662,1,69.7,1,3,Onboarding Help
CUST-100663,1,11.8,0,5,Technical Bug
CUST-100664,1,39.6,1,1,Onboarding Help
CUST-100665,1,66.8,1,1,Onboarding Help
CUST-100666,1,51.6,0,2,Technical Bug
CUST-100667,0,0.0,0,,None
CUST-100668,4,23.6,0,3,Billing Inquiry
CUST-100669,1,55.6,0,1,Technical Bug
CUST-100670,1,48.7,0,2,Technical Bug
CUST-100671,3,39.9,0,3,Feature Request
CUST-100672,0,0.0,0,,None
CUST-100673,3,70.4,1,3,Billing Inquiry
CUST-100674,0,0.0,0,,None
CUST-100675,1,16.7,0,5,Feature Request
CUST-100676,2,13.5,0,5,Billing Inquiry
CUST-100677,2,54.0,0,3,Onboarding Help
CUST-100678,1,14.6,0,,Technical Bug
CUST-100679,0,0.0,0,,None
CUST-100680,3,47.5,0,1,Feature Request
CUST-100681,1,4.3,0,4,Feature Request
CUST-100682,1,23.0,0,2,Billing Inquiry
CUST-100683,2,31.5,0,2,Technical Bug
CUST-100684,2,20.1,0,1,Billing Inquiry
CUST-100685,0,0.0,0,,None
CUST-100686,1,7.4,0,4,Technical Bug
CUST-100687,2,24.1,1,3,Feature Request
CUST-100688,2,15.0,1,1,Technical Bug
CUST-100689,0,0.0,0,,None
CUST-100690,2,17.0,0,4,Feature Request
CUST-100691,2,2.7,0,5,Onboarding Help
CUST-100692,2,18.1,0,4,Technical Bug
CUST-100693,0,0.0,0,,None
CUST-100694,1,17.7,0,,Billing Inquiry
CUST-100695,1,11.9,0,4,Feature Request
CUST-100696,1,61.2,1,1,Billing Inquiry
CUST-100697,0,0.0,0,,None
CUST-100698,0,0.0,0,,None
CUST-100699,0,0.0,0,,None
CUST-100700,1,44.5,1,2,Onboarding Help
CUST-100701,0,0.0,0,,None
CUST-100702,2,57.2,0,3,Onboarding Help
CUST-100703,2,69.0,1,2,Billing Inquiry
CUST-100704,1,46.4,0,2,Technical Bug
CUST-100705,0,0.0,0,,None
CUST-100706,4,22.8,0,2,Billing Inquiry
CUST-100707,0,0.0,0,,None
CUST-100708,0,0.0,0,,None
CUST-100709,0,0.0,0,,None
CUST-100710,5,38.6,1,1,Onboarding Help
CUST-100711,0,0.0,0,,None
CUST-100712,0,0.0,0,,None
CUST-100713,2,43.7,0,3,Onboarding Help
CUST-100714,1,55.1,1,3,Onboarding Help
CUST-100715,1,26.7,0,1,Onboarding Help
CUST-100716,0,0.0,0,,None
CUST-100717,2,26.0,1,3,Onboarding Help
CUST-100718,3,70.1,0,1,Technical Bug
CUST-100719,0,0.0,0,,None
CUST-100720,1,33.3,0,2,Technical Bug
CUST-100721,2,64.6,1,1,Onboarding Help
CUST-100722,3,47.4,1,3,Billing Inquiry
CUST-100723,1,4.4,0,4,Onboarding Help
CUST-100724,1,20.7,0,1,Feature Request
CUST-100725,1,14.1,1,3,Technical Bug
CUST-100726,0,0.0,0,,None
CUST-100727,0,0.0,0,,None
CUST-100728,1,2.7,0,4,Technical Bug
CUST-100729,2,17.8,0,4,Technical Bug
CUST-100730,1,26.3,0,3,Onboarding Help
CUST-100731,1,69.3,0,2,Onboarding Help
CUST-100732,1,55.5,0,2,Feature Request
CUST-100733,3,53.2,0,2,Feature Request
CUST-100734,1,2.9,0,,Feature Request
CUST-100735,2,15.0,1,3,Billing Inquiry
CUST-100736,2,19.5,1,2,Billing Inquiry
CUST-100737,1,10.9,0,4,Feature Request
CUST-100738,0,0.0,0,,None
CUST-100739,1,4.3,0,4,Onboarding Help
CUST-100740,0,0.0,0,,None
CUST-100741,0,0.0,0,,None
CUST-100742,3,53.3,0,2,Technical Bug
CUST-100743,1,43.8,0,2,Technical Bug
CUST-100744,1,23.0,1,2,Feature Request
CUST-100745,1,55.8,0,2,Billing Inquiry
CUST-100746,3,52.1,0,2,Technical Bug
CUST-100747,0,0.0,0,,None
CUST-100748,2,29.3,0,2,Feature Request
CUST-100749,3,66.7,1,3,Feature Request
CUST-100750,1,4.0,0,4,Feature Request
CUST-100751,1,5.2,0,,Billing Inquiry
CUST-100752,0,0.0,0,,None
CUST-100753,3,56.9,1,2,Billing Inquiry
CUST-100754,0,0.0,0,,None
CUST-100755,2,19.7,0,5,Technical Bug
CUST-100756,1,5.2,0,4,Onboarding Help
CUST-100757,0,0.0,0,,None
CUST-100758,6,50.4,0,1,Billing Inquiry
CUST-100759,1,4.7,0,5,Feature Request
CUST-100760,1,7.4,0,5,Onboarding Help
CUST-100761,0,0.0,0,,None
CUST-100762,1,7.6,0,,Onboarding Help
CUST-100763,1,33.8,1,3,Onboarding Help
CUST-100764,0,0.0,0,,None
CUST-100765,1,32.4,1,3,Onboarding Help
CUST-100766,0,0.0,0,,None
CUST-100767,1,42.1,0,1,Technical Bug
CUST-100768,1,50.0,0,1,Feature Request
CUST-100769,1,60.0,0,1,Technical Bug
CUST-100770,0,0.0,0,,None
CUST-100771,4,12.7,1,1,Technical Bug
CUST-100772,3,50.1,0,1,Feature Request
CUST-100773,2,25.5,0,2,Billing Inquiry
CUST-100774,0,0.0,0,,None
CUST-100775,1,41.2,1,1,Onboarding Help
CUST-100776,1,9.6,0,5,Billing Inquiry
CUST-100777,5,68.9,0,1,Feature Request
CUST-100778,4,62.1,0,1,Onboarding Help
CUST-100779,1,6.8,0,5,Feature Request
CUST-100780,0,0.0,0,,None
CUST-100781,3,3.6,0,,Technical Bug
CUST-100782,1,56.9,1,2,Billing Inquiry
CUST-100783,0,0.0,0,,None
CUST-100784,0,0.0,0,,None
CUST-100785,0,0.0,0,,None
CUST-100786,2,43.7,0,1,Billing Inquiry
CUST-100787,2,20.2,0,4,Billing Inquiry
CUST-100788,1,21.7,0,,Feature Request
CUST-100789,1,20.4,0,5,Technical Bug
CUST-100790,3,40.5,1,2,Billing Inquiry
CUST-100791,0,0.0,0,,None
CUST-100792,1,18.6,0,5,Onboarding Help
CUST-100793,1,56.2,1,1,Billing Inquiry
CUST-100794,0,0.0,0,,None
CUST-100795,3,48.7,1,2,Onboarding Help
CUST-100796,0,0.0,0,,None
CUST-100797,2,57.3,0,2,Billing Inquiry
CUST-100798,1,12.2,0,2,Billing Inquiry
CUST-100799,1,5.0,0,5,Onboarding Help
CUST-100800,2,60.8,1,2,Feature Request
CUST-100801,0,0.0,0,,None
CUST-100802,1,23.9,0,4,Billing Inquiry
CUST-100803,1,20.0,0,4,Technical Bug
CUST-100804,0,0.0,0,,None
CUST-100805,0,0.0,0,,None
CUST-100806,0,0.0,0,,None
CUST-100807,2,69.5,0,3,Billing Inquiry
CUST-100808,0,0.0,0,,None
CUST-100809,1,9.7,0,5,Feature Request
CUST-100810,1,55.6,1,1,Technical Bug
CUST-100811,2,63.8,0,2,Onboarding Help
CUST-100812,1,3.3,0,4,Technical Bug
CUST-100813,2,51.2,1,2,Technical Bug
CUST-100814,2,58.2,0,3,Feature Request
CUST-100815,3,60.1,1,1,Technical Bug
CUST-100816,0,0.0,0,,None
CUST-100817,1,17.5,0,4,Technical Bug
CUST-100818,2,49.3,0,2,Onboarding Help
CUST-100819,4,33.0,1,3,Billing Inquiry
CUST-100820,1,10.0,0,4,Technical Bug
CUST-100821,0,0.0,0,,None
CUST-100822,1,19.9,0,5,Feature Request
CUST-100823,2,51.1,0,3,Onboarding Help
CUST-100824,0,0.0,0,,None
CUST-100825,1,28.3,1,3,Feature Request
CUST-100826,1,16.3,0,5,Onboarding Help
CUST-100827,1,71.2,0,1,Technical Bug
CUST-100828,0,0.0,0,,None
CUST-100829,2,34.7,1,2,Onboarding Help
CUST-100830,0,0.0,0,,None
CUST-100831,1,51.5,1,1,Technical Bug
CUST-100832,2,6.0,0,4,Billing Inquiry
CUST-100833,1,21.4,0,5,Onboarding Help
CUST-100834,0,0.0,0,,None
CUST-100835,3,13.0,0,4,Feature Request
CUST-100836,0,0.0,0,,None
CUST-100837,3,34.5,0,1,Feature Request
CUST-100838,0,0.0,0,,None
CUST-100839,1,22.0,0,5,Technical Bug
CUST-100840,2,30.2,1,3,Feature Request
CUST-100841,0,0.0,0,,None
CUST-100842,3,35.9,0,2,Onboarding Help
CUST-100843,0,0.0,0,,None
CUST-100844,1,32.1,0,2,Feature Request
CUST-100845,1,58.3,1,3,Billing Inquiry
CUST-100846,3,55.1,1,3,Technical Bug
CUST-100847,0,0.0,0,,None
CUST-100848,0,0.0,0,,None
CUST-100849,0,0.0,0,,None
CUST-100850,3,22.6,1,2,Onboarding Help
CUST-100851,1,34.9,0,1,Technical Bug
CUST-100852,2,16.0,0,5,Technical Bug
CUST-100853,2,43.2,1,1,Onboarding Help
CUST-100854,0,0.0,0,,None
CUST-100855,3,44.6,1,3,Feature Request
CUST-100856,1,65.9,0,1,Onboarding Help
CUST-100857,0,0.0,0,,None
CUST-100858,1,18.7,0,,Feature Request
CUST-100859,2,29.0,1,3,Onboarding Help
CUST-100860,1,9.6,0,4,Onboarding Help
CUST-100861,0,0.0,0,,None
CUST-100862,0,0.0,0,,None
CUST-100863,3,58.2,0,2,Billing Inquiry
CUST-100864,0,0.0,0,,None
CUST-100865,1,21.0,0,5,Technical Bug
CUST-100866,0,0.0,0,,None
CUST-100867,1,26.0,1,2,Feature Request
CUST-100868,2,44.8,0,2,Feature Request
CUST-100869,1,53.7,0,2,Technical Bug
CUST-100870,0,0.0,0,,None
CUST-100871,3,20.3,1,3,Technical Bug
CUST-100872,1,22.9,0,1,Onboarding Help
CUST-100873,2,17.8,0,,Technical Bug
CUST-100874,1,21.2,0,4,Onboarding Help
CUST-100875,4,27.1,1,3,Technical Bug
CUST-100876,0,0.0,0,,None
CUST-100877,1,65.1,1,3,Technical Bug
CUST-100878,1,11.0,0,5,Technical Bug
CUST-100879,6,30.5,0,3,Technical Bug
CUST-100880,1,20.2,0,4,Onboarding Help
CUST-100881,1,30.2,1,1,Billing Inquiry
CUST-100882,2,65.5,0,3,Technical Bug
CUST-100883,0,0.0,0,,None
CUST-100884,1,5.3,0,4,Billing Inquiry
CUST-100885,2,8.0,0,4,Billing Inquiry
CUST-100886,0,0.0,0,,None
CUST-100887,1,17.1,0,4,Onboarding Help
CUST-100888,0,0.0,0,,None
CUST-100889,1,45.8,0,3,Feature Request
CUST-100890,2,19.7,0,1,Feature Request
CUST-100891,0,0.0,0,,None
CUST-100892,3,28.6,0,3,Billing Inquiry
CUST-100893,0,0.0,0,,None
CUST-100894,2,33.7,0,2,Technical Bug
CUST-100895,3,71.0,1,1,Billing Inquiry
CUST-100896,0,0.0,0,,None
CUST-100897,0,0.0,0,,None
CUST-100898,2,8.8,0,4,Technical Bug
CUST-100899,1,53.8,1,1,Billing Inquiry
CUST-100900,2,56.2,0,3,Onboarding Help
CUST-100901,0,0.0,0,,None
CUST-100902,1,65.3,0,1,Billing Inquiry
CUST-100903,1,41.1,1,2,Technical Bug
CUST-100904,3,20.9,0,1,Billing Inquiry
CUST-100905,0,0.0,0,,None
CUST-100906,1,57.4,1,1,Billing Inquiry
CUST-100907,0,0.0,0,,None
CUST-100908,0,0.0,0,,None
CUST-100909,3,48.1,0,1,Billing Inquiry
CUST-100910,3,47.6,0,2,Billing Inquiry
CUST-100911,2,48.4,0,2,Billing Inquiry
CUST-100912,1,21.6,0,5,Feature Request
CUST-100913,1,6.9,0,5,Feature Request
CUST-100914,1,10.9,0,5,Feature Request
CUST-100915,0,0.0,0,,None
CUST-100916,3,37.7,1,2,Billing Inquiry
CUST-100917,2,15.2,0,5,Onboarding Help
CUST-100918,1,14.4,0,4,Onboarding Help
CUST-100919,2,56.2,0,1,Technical Bug
CUST-100920,3,29.6,0,2,Billing Inquiry
CUST-100921,3,51.4,1,2,Feature Request
CUST-100922,1,48.1,1,1,Onboarding Help
CUST-100923,1,22.7,0,1,Onboarding Help
CUST-100924,1,60.3,0,2,Billing Inquiry
CUST-100925,4,41.1,0,2,Feature Request
CUST-100926,2,21.5,0,1,Feature Request
CUST-100927,4,18.5,1,2,Onboarding Help
CUST-100928,0,0.0,0,,None
CUST-100929,1,13.4,0,4,Technical Bug
CUST-100930,4,33.5,1,3,Billing Inquiry
CUST-100931,0,0.0,0,,None
CUST-100932,2,61.3,0,2,Feature Request
CUST-100933,0,0.0,0,,None
CUST-100934,1,53.6,0,3,Onboarding Help
CUST-100935,1,12.9,0,5,Billing Inquiry
CUST-100936,2,36.0,1,1,Onboarding Help
CUST-100937,0,0.0,0,,None
CUST-100938,0,0.0,0,,None
CUST-100939,1,22.0,0,3,Billing Inquiry
CUST-100940,1,33.9,0,3,Billing Inquiry
CUST-100941,3,54.0,0,3,Billing Inquiry
CUST-100942,2,45.2,1,3,Billing Inquiry
CUST-100943,1,12.7,0,1,Billing Inquiry
CUST-100944,0,0.0,0,,None
CUST-100945,3,34.2,0,1,Onboarding Help
CUST-100946,4,28.5,0,1,Technical Bug
CUST-100947,2,6.2,0,4,Technical Bug
CUST-100948,2,30.1,0,1,Technical Bug
CUST-100949,1,41.1,1,2,Technical Bug
CUST-100950,2,66.8,0,2,Onboarding Help
CUST-100951,2,14.6,0,1,Feature Request
CUST-100952,2,6.8,0,5,Onboarding Help
CUST-100953,4,50.4,0,2,Billing Inquiry
CUST-100954,0,0.0,0,,None
CUST-100955,0,0.0,0,,None
CUST-100956,1,19.7,0,3,Billing Inquiry
CUST-100957,2,44.7,0,1,Onboarding Help
CUST-100958,1,12.7,0,5,Billing Inquiry
CUST-100959,4,17.2,1,1,Billing Inquiry
CUST-100960,1,14.6,0,5,Technical Bug
CUST-100961,1,29.2,0,1,Billing Inquiry
CUST-100962,0,0.0,0,,None
CUST-100963,0,0.0,0,,None
CUST-100964,1,39.1,1,1,Billing Inquiry
CUST-100965,1,54.9,0,2,Billing Inquiry
CUST-100966,3,11.2,0,4,Feature Request
CUST-100967,1,50.7,0,3,Feature Request
CUST-100968,0,0.0,0,,None
CUST-100969,1,22.0,0,4,Onboarding Help
CUST-100970,1,4.8,0,5,Billing Inquiry
CUST-100971,2,53.5,0,3,Feature Request
CUST-100972,0,0.0,0,,None
CUST-100973,4,31.4,0,3,Technical Bug
CUST-100974,2,15.1,0,2,Technical Bug
CUST-100975,3,23.8,0,,Onboarding Help
CUST-100976,2,45.4,0,2,Feature Request
CUST-100977,0,0.0,0,,None
CUST-100978,0,0.0,0,,None
CUST-100979,2,21.9,0,,Onboarding Help
CUST-100980,1,20.3,0,4,Billing Inquiry
CUST-100981,1,20.2,0,,Onboarding Help
CUST-100982,0,0.0,0,,None
CUST-100983,0,0.0,0,,None
CUST-100984,3,70.6,1,1,Feature Request
CUST-100985,0,0.0,0,,None
CUST-100986,2,55.3,0,3,Feature Request
CUST-100987,2,64.4,0,2,Billing Inquiry
CUST-100988,1,41.9,1,1,Billing Inquiry
CUST-100989,3,66.7,1,2,Onboarding Help
CUST-100990,0,0.0,0,,None
CUST-100991,0,0.0,0,,None
CUST-100992,0,0.0,0,,None
CUST-100993,0,0.0,0,,None
CUST-100994,0,0.0,0,,None
CUST-100995,2,19.6,1,1,Onboarding Help
CUST-100996,0,0.0,0,,None
CUST-100997,2,33.6,0,3,Onboarding Help
CUST-100998,2,48.8,1,1,Onboarding Help
CUST-100999,1,53.5,1,2,Onboarding Help
CUST-101000,1,9.0,0,,Technical Bug
CUST-101001,0,0.0,0,,None
CUST-101002,1,42.2,0,2,Technical Bug
CUST-101003,1,22.4,0,3,Billing Inquiry
CUST-101004,0,0.0,0,,None
CUST-101005,2,52.5,0,1,Onboarding Help
CUST-101006,0,0.0,0,,None
CUST-101007,2,53.6,1,3,Billing Inquiry
CUST-101008,3,44.8,1,1,Billing Inquiry
CUST-101009,2,22.4,0,1,Billing Inquiry
CUST-101010,2,11.0,0,5,Onboarding Help
CUST-101011,0,0.0,0,,None
CUST-101012,2,16.2,1,2,Feature Request
CUST-101013,4,59.9,1,1,Billing Inquiry
CUST-101014,2,39.3,0,3,Technical Bug
CUST-101015,1,61.4,0,1,Onboarding Help
CUST-101016,1,5.8,0,4,Billing Inquiry
CUST-101017,2,15.5,0,4,Billing Inquiry
CUST-101018,1,6.4,0,4,Technical Bug
CUST-101019,1,20.0,0,,Onboarding Help
CUST-101020,3,37.1,1,1,Technical Bug
CUST-101021,6,21.3,1,3,Billing Inquiry
CUST-101022,1,63.0,0,1,Billing Inquiry
CUST-101023,1,67.1,0,3,Onboarding Help
CUST-101024,1,21.9,0,4,Feature Request
CUST-101025,0,0.0,0,,None
CUST-101026,1,39.2,1,1,Onboarding Help
CUST-101027,1,52.3,0,1,Technical Bug
CUST-101028,1,14.7,0,5,Feature Request
CUST-101029,1,66.8,0,3,Feature Request
CUST-101030,1,13.7,0,5,Feature Request
CUST-101031,2,6.8,0,5,Onboarding Help
CUST-101032,3,53.1,1,3,Feature Request
CUST-101033,1,24.1,0,3,Technical Bug
CUST-101034,3,14.5,0,1,Technical Bug
CUST-101035,2,12.5,0,4,Technical Bug
CUST-101036,2,12.5,1,3,Billing Inquiry
CUST-101037,1,63.1,0,3,Billing Inquiry
CUST-101038,5,28.9,1,2,Technical Bug
CUST-101039,1,68.7,0,3,Technical Bug
CUST-101040,2,7.6,0,,Technical Bug
CUST-101041,0,0.0,0,,None
CUST-101042,2,14.4,1,3,Billing Inquiry
CUST-101043,3,17.5,0,4,Technical Bug
CUST-101044,2,26.1,0,1,Feature Request
CUST-101045,0,0.0,0,,None
CUST-101046,1,14.1,0,4,Technical Bug
CUST-101047,1,50.0,0,3,Feature Request
CUST-101048,1,55.7,1,3,Onboarding Help
CUST-101049,3,20.4,0,4,Feature Request
CUST-101050,3,17.1,0,5,Technical Bug
CUST-101051,3,19.0,0,5,Billing Inquiry
CUST-101052,1,14.3,0,5,Feature Request
CUST-101053,1,55.4,1,2,Feature Request
CUST-101054,1,3.7,0,,Feature Request
CUST-101055,3,19.0,0,3,Onboarding Help
CUST-101056,3,67.9,1,3,Feature Request
CUST-101057,2,36.1,1,2,Onboarding Help
CUST-101058,0,0.0,0,,None
CUST-101059,0,0.0,0,,None
CUST-101060,4,37.7,0,1,Billing Inquiry
CUST-101061,2,60.3,1,1,Technical Bug
CUST-101062,0,0.0,0,,None
CUST-101063,2,53.2,0,1,Onboarding Help
CUST-101064,1,64.3,0,2,Technical Bug
CUST-101065,1,21.1,1,3,Technical Bug
CUST-101066,4,20.5,1,3,Feature Request
CUST-101067,1,12.8,0,5,Billing Inquiry
CUST-101068,2,30.4,0,2,Billing Inquiry
CUST-101069,3,13.6,0,1,Onboarding Help
CUST-101070,1,69.7,1,1,Technical Bug
CUST-101071,1,4.2,0,,Billing Inquiry
CUST-101072,1,47.8,0,1,Technical Bug
CUST-101073,2,9.9,0,4,Technical Bug
CUST-101074,2,47.7,0,3,Billing Inquiry
CUST-101075,2,5.9,0,4,Billing Inquiry
CUST-101076,1,2.6,0,5,Onboarding Help
CUST-101077,1,6.6,0,5,Technical Bug
CUST-101078,0,0.0,0,,None
CUST-101079,1,58.9,0,2,Onboarding Help
CUST-101080,2,5.4,0,4,Feature Request
CUST-101081,1,65.3,0,1,Billing Inquiry
CUST-101082,0,0.0,0,,None
CUST-101083,0,0.0,0,,None
CUST-101084,2,16.0,1,2,Billing Inquiry
CUST-101085,0,0.0,0,,None
CUST-101086,2,62.5,1,2,Feature Request
CUST-101087,3,29.7,0,3,Billing Inquiry
CUST-101088,0,0.0,0,,None
CUST-101089,1,41.3,0,3,Onboarding Help
CUST-101090,1,13.2,0,5,Billing Inquiry
CUST-101091,2,15.5,0,2,Billing Inquiry
CUST-101092,0,0.0,0,,None
CUST-101093,0,0.0,0,,None
CUST-101094,2,6.1,0,5,Feature Request
CUST-101095,0,0.0,0,,None
CUST-101096,1,18.9,0,4,Technical Bug
CUST-101097,1,18.0,0,4,Feature Request
CUST-101098,1,13.4,0,,Onboarding Help
CUST-101099,2,11.9,0,4,Onboarding Help
CUST-101100,4,47.4,0,2,Billing Inquiry
CUST-101101,2,37.1,0,3,Feature Request
CUST-101102,0,0.0,0,,None
CUST-101103,2,45.2,0,3,Billing Inquiry
CUST-101104,1,35.1,1,2,Billing Inquiry
CUST-101105,1,21.6,0,,Onboarding Help
CUST-101106,0,0.0,0,,None
CUST-101107,3,63.4,1,3,Onboarding Help
CUST-101108,2,13.0,1,1,Onboarding Help
CUST-101109,4,34.2,1,3,Billing Inquiry
CUST-101110,5,18.5,1,3,Feature Request
CUST-101111,0,0.0,0,,None
CUST-101112,1,9.2,0,5,Billing Inquiry
CUST-101113,0,0.0,0,,None
CUST-101114,1,16.2,0,,Onboarding Help
CUST-101115,1,19.1,0,2,Technical Bug
CUST-101116,0,0.0,0,,None
CUST-101117,0,0.0,0,,None
CUST-101118,1,20.3,0,5,Billing Inquiry
CUST-101119,1,13.8,1,2,Feature Request
CUST-101120,1,61.2,0,3,Feature Request
CUST-101121,0,0.0,0,,None
CUST-101122,4,69.3,1,1,Billing Inquiry
CUST-101123,1,22.8,0,5,Feature Request
CUST-101124,0,0.0,0,,None
CUST-101125,1,15.8,0,,Onboarding Help
CUST-101126,0,0.0,0,,None
CUST-101127,1,19.2,0,,Billing Inquiry
CUST-101128,1,57.4,1,2,Onboarding Help
CUST-101129,4,19.7,1,1,Billing Inquiry
CUST-101130,2,46.1,1,1,Technical Bug
CUST-101131,4,54.2,1,2,Onboarding Help
CUST-101132,1,19.7,0,5,Technical Bug
CUST-101133,1,61.2,0,2,Feature Request
CUST-101134,1,11.0,0,5,Feature Request
CUST-101135,1,24.4,0,2,Billing Inquiry
CUST-101136,1,67.1,0,3,Onboarding Help
CUST-101137,0,0.0,0,,None
CUST-101138,1,16.6,0,4,Technical Bug
CUST-101139,1,37.0,1,1,Billing Inquiry
CUST-101140,1,16.9,1,1,Onboarding Help
CUST-101141,2,57.1,0,2,Billing Inquiry
CUST-101142,2,22.3,0,3,Billing Inquiry
CUST-101143,3,43.9,0,1,Onboarding Help
CUST-101144,2,69.0,0,1,Feature Request
CUST-101145,1,9.4,0,,Billing Inquiry
CUST-101146,2,18.8,0,4,Billing Inquiry
CUST-101147,1,50.5,0,3,Billing Inquiry
CUST-101148,1,15.9,1,1,Billing Inquiry
CUST-101149,0,0.0,0,,None
CUST-101150,1,4.3,0,4,Feature Request
CUST-101151,0,0.0,0,,None
CUST-101152,1,71.9,0,2,Onboarding Help
CUST-101153,1,3.8,0,4,Feature Request
CUST-101154,1,69.7,0,3,Onboarding Help
CUST-101155,4,70.4,1,1,Billing Inquiry
CUST-101156,1,26.3,0,1,Billing Inquiry
CUST-101157,1,22.9,1,2,Technical Bug
CUST-101158,1,18.9,0,5,Technical Bug
CUST-101159,2,40.0,1,1,Onboarding Help
CUST-101160,1,16.8,0,4,Feature Request
CUST-101161,2,43.6,1,2,Billing Inquiry
CUST-101162,2,67.8,0,1,Technical Bug
CUST-101163,4,44.0,0,3,Billing Inquiry
CUST-101164,0,0.0,0,,None
CUST-101165,1,9.5,0,,Onboarding Help
CUST-101166,2,20.0,0,4,Feature Request
CUST-101167,0,0.0,0,,None
CUST-101168,2,10.6,0,4,Billing Inquiry
CUST-101169,0,0.0,0,,None
CUST-101170,2,30.6,1,3,Onboarding Help
CUST-101171,3,61.0,0,2,Onboarding Help
CUST-101172,2,26.3,1,3,Feature Request
CUST-101173,1,54.0,0,3,Feature Request
CUST-101174,1,13.2,0,4,Billing Inquiry
CUST-101175,1,12.7,0,5,Billing Inquiry
CUST-101176,2,32.6,0,1,Onboarding Help
CUST-101177,0,0.0,0,,None
CUST-101178,1,8.0,0,,Technical Bug
CUST-101179,0,0.0,0,,None
CUST-101180,1,24.5,1,3,Billing Inquiry
CUST-101181,4,44.2,1,1,Technical Bug
CUST-101182,0,0.0,0,,None
CUST-101183,2,71.8,0,3,Technical Bug
CUST-101184,4,15.0,0,,Onboarding Help
CUST-101185,1,23.4,0,5,Onboarding Help
CUST-101186,0,0.0,0,,None
CUST-101187,0,0.0,0,,None
CUST-101188,1,5.0,0,4,Technical Bug
CUST-101189,2,16.3,0,5,Technical Bug
CUST-101190,3,57.5,0,3,Technical Bug
CUST-101191,1,13.5,1,1,Technical Bug
CUST-101192,1,22.0,1,3,Technical Bug
CUST-101193,1,16.9,0,,Technical Bug
CUST-101194,1,19.0,0,,Billing Inquiry
CUST-101195,0,0.0,0,,None
CUST-101196,2,18.8,0,4,Onboarding Help
CUST-101197,0,0.0,0,,None
CUST-101198,3,57.2,0,1,Feature Request
CUST-101199,0,0.0,0,,None
CUST-101200,2,42.7,1,3,Feature Request
CUST-101201,0,0.0,0,,None
CUST-101202,2,43.5,1,3,Billing Inquiry
CUST-101203,0,0.0,0,,None
CUST-101204,3,42.0,0,2,Feature Request
CUST-101205,2,49.0,0,1,Feature Request
CUST-101206,4,56.2,0,1,Onboarding Help
CUST-101207,0,0.0,0,,None
CUST-101208,1,14.5,0,4,Feature Request
CUST-101209,2,62.2,0,1,Onboarding Help
CUST-101210,1,13.4,0,2,Feature Request
CUST-101211,3,33.8,1,1,Feature Request
CUST-101212,0,0.0,0,,None
CUST-101213,1,4.5,0,4,Technical Bug
CUST-101214,2,50.6,1,3,Feature Request
CUST-101215,0,0.0,0,,None
CUST-101216,0,0.0,0,,None
CUST-101217,2,27.7,0,3,Billing Inquiry
CUST-101218,1,41.6,0,2,Technical Bug
CUST-101219,3,52.0,1,2,Billing Inquiry
CUST-101220,3,34.2,0,3,Onboarding Help
CUST-101221,0,0.0,0,,None
CUST-101222,3,27.9,1,3,Billing Inquiry
