subscription_id,customer_id,plan_name,billing_cycle,monthly_recurring_revenue,start_date,end_date,subscription_status,churn_reason
SUB-200293,CUST-100293,Custom Enterprise,Monthly,1199.0,2024-03-24,2024-07-24,Churned,Difficult Onboarding / Low Adoption
SUB-200294,CUST-100294,Starter,Annual,41.65,2025-10-27,,Active,
SUB-200295,CUST-100295,Professional,Annual,126.65,2025-04-28,,Active,
SUB-200296,CUST-100296,Starter,Monthly,49.0,2024-01-06,2024-08-25,Churned,Difficult Onboarding / Low Adoption
SUB-200297,CUST-100297,Starter,Annual,41.65,2025-09-15,,Active,
SUB-200298,CUST-100298,Starter,Monthly,49.0,2024-02-18,2024-07-26,Churned,Switched to Competitor
SUB-200299,CUST-100299,Starter,Monthly,49.0,2025-05-26,2025-12-31,Churned,High Price / Budget Cuts
SUB-200300,CUST-100300,Professional,Annual,126.65,2024-05-27,,Active,
SUB-200301,CUST-100301,Enterprise,Annual,424.15,2024-07-10,,Active,
SUB-200302,CUST-100302,Starter,Monthly,49.0,2025-06-22,,Active,
SUB-200303,CUST-100303,Starter,Annual,41.65,2025-04-26,,Active,
SUB-200304,CUST-100304,Enterprise,Monthly,499.0,2024-12-31,2025-09-02,Churned,Poor Customer Support Experience
SUB-200305,CUST-100305,Professional,Annual,126.65,2025-08-18,,Active,
SUB-200306,CUST-100306,Professional,Annual,126.65,2025-10-20,,Active,
SUB-200307,CUST-100307,Professional,Monthly,149.0,2025-10-08,2025-12-31,Churned,Switched to Competitor
SUB-200308,CUST-100308,Starter,Monthly,49.0,2024-02-07,2024-05-15,Churned,Missing Core Features
SUB-200309,CUST-100309,Professional,Monthly,149.0,2024-11-13,2025-01-08,Churned,Switched to Competitor
SUB-200310,CUST-100310,Professional,Annual,126.65,2025-10-24,,Active,
SUB-200311,CUST-100311,Professional,Monthly,149.0,2024-12-05,2025-02-19,Churned,Difficult Onboarding / Low Adoption
SUB-200312,CUST-100312,Custom Enterprise,Monthly,1199.0,2025-03-26,,Active,
SUB-200313,CUST-100313,Starter,Monthly,49.0,2025-05-24,2025-06-20,Churned,Poor Customer Support Experience
SUB-200314,CUST-100314,Professional,Monthly,149.0,2025-03-10,2025-09-18,Churned,Switched to Competitor
SUB-200315,CUST-100315,Starter,Monthly,49.0,2024-11-24,2025-02-17,Churned,Switched to Competitor
SUB-200316,CUST-100316,Starter,Monthly,49.0,2025-03-12,2025-09-17,Churned,Missing Core Features
SUB-200317,CUST-100317,Starter,Monthly,49.0,2024-12-27,,Active,
SUB-200318,CUST-100318,Starter,Monthly,49.0,2024-02-28,2024-04-15,Churned,Difficult Onboarding / Low Adoption
SUB-200319,CUST-100319,Professional,Monthly,149.0,2025-11-26,2025-12-12,Churned,High Price / Budget Cuts
SUB-200320,CUST-100320,Enterprise,Monthly,499.0,2025-03-24,,Active,
SUB-200321,CUST-100321,Professional,Monthly,149.0,2025-01-27,2025-04-12,Churned,Poor Customer Support Experience
SUB-200322,CUST-100322,Starter,Annual,41.65,2025-01-14,,Active,
SUB-200323,CUST-100323,Enterprise,Annual,424.15,2025-02-11,,Active,
SUB-200324,CUST-100324,Professional,Monthly,149.0,2024-07-09,,Active,
SUB-200325,CUST-100325,Starter,Monthly,49.0,2024-09-23,2024-12-20,Churned,Switched to Competitor
SUB-200326,CUST-100326,Starter,Monthly,49.0,2025-05-17,2025-06-03,Churned,Switched to Competitor
SUB-200327,CUST-100327,Custom Enterprise,Annual,1019.15,2025-03-31,,Active,
SUB-200328,CUST-100328,Starter,Monthly,49.0,2025-11-14,2025-12-05,Churned,Switched to Competitor
SUB-200329,CUST-100329,Professional,Monthly,149.0,2024-06-10,2025-12-31,Churned,Business Closed / Downsized
SUB-200330,CUST-100330,Enterprise,Annual,424.15,2025-06-04,,Active,
SUB-200331,CUST-100331,Professional,Monthly,149.0,2025-05-20,2025-11-23,Churned,High Price / Budget Cuts
SUB-200332,CUST-100332,Starter,Monthly,49.0,2025-07-18,,Active,
SUB-200333,CUST-100333,Enterprise,Annual,424.15,2025-05-05,,Active,
SUB-200334,CUST-100334,Professional,Monthly,149.0,2024-11-20,,Active,
SUB-200335,CUST-100335,Enterprise,Monthly,499.0,2025-07-18,,Active,
SUB-200336,CUST-100336,Starter,Monthly,49.0,2024-02-26,2024-07-25,Churned,Missing Core Features
SUB-200337,CUST-100337,Enterprise,Monthly,499.0,2024-08-18,,Active,
SUB-200338,CUST-100338,Professional,Monthly,149.0,2024-09-13,,Active,
SUB-200339,CUST-100339,Professional,Monthly,149.0,2025-09-21,2025-10-16,Churned,Missing Core Features
SUB-200340,CUST-100340,Enterprise,Monthly,499.0,2024-06-06,2024-09-30,Churned,Poor Customer Support Experience
SUB-200341,CUST-100341,Starter,Monthly,49.0,2025-07-31,2025-11-20,Churned,High Price / Budget Cuts
SUB-200342,CUST-100342,Starter,Monthly,49.0,2025-08-13,2025-12-31,Churned,Business Closed / Downsized
SUB-200343,CUST-100343,Starter,Monthly,49.0,2024-02-01,2024-06-06,Churned,High Price / Budget Cuts
SUB-200344,CUST-100344,Starter,Monthly,49.0,2025-05-09,,Active,
SUB-200345,CUST-100345,Starter,Monthly,49.0,2024-03-02,2024-07-21,Churned,Difficult Onboarding / Low Adoption
SUB-200346,CUST-100346,Professional,Annual,126.65,2024-05-27,,Active,
SUB-200347,CUST-100347,Starter,Monthly,49.0,2025-02-12,2025-12-31,Churned,Difficult Onboarding / Low Adoption
SUB-200348,CUST-100348,Professional,Monthly,149.0,2025-04-22,,Active,
SUB-200349,CUST-100349,Enterprise,Annual,424.15,2025-01-28,,Active,
SUB-200350,CUST-100350,Starter,Monthly,49.0,2024-12-01,2025-01-28,Churned,High Price / Budget Cuts
SUB-200351,CUST-100351,Starter,Monthly,49.0,2025-06-11,2025-12-31,Churned,Poor Customer Support Experience
SUB-200352,CUST-100352,Starter,Monthly,49.0,2025-02-06,2025-04-07,Churned,Difficult Onboarding / Low Adoption
SUB-200353,CUST-100353,Professional,Monthly,149.0,2024-02-21,2024-10-13,Churned,Switched to Competitor
SUB-200354,CUST-100354,Starter,Monthly,49.0,2024-10-19,2025-08-14,Churned,Switched to Competitor
SUB-200355,CUST-100355,Starter,Monthly,49.0,2025-01-09,,Active,
SUB-200356,CUST-100356,Starter,Annual,41.65,2024-07-18,,Active,
SUB-200357,CUST-100357,Enterprise,Monthly,499.0,2025-07-17,,Active,
SUB-200358,CUST-100358,Starter,Monthly,49.0,2024-04-09,,Active,
SUB-200359,CUST-100359,Starter,Monthly,49.0,2024-05-27,2024-11-30,Churned,Business Closed / Downsized
SUB-200360,CUST-100360,Starter,Annual,41.65,2024-05-20,,Active,
SUB-200361,CUST-100361,Starter,Monthly,49.0,2025-06-11,,Active,
SUB-200362,CUST-100362,Starter,Monthly,49.0,2025-09-23,2025-10-21,Churned,Poor Customer Support Experience
SUB-200363,CUST-100363,Professional,Monthly,149.0,2025-06-29,2025-08-29,Churned,High Price / Budget Cuts
SUB-200364,CUST-100364,Starter,Monthly,49.0,2024-12-05,2024-12-30,Churned,Missing Core Features
SUB-200365,CUST-100365,Custom Enterprise,Annual,1019.15,2025-10-06,,Active,
SUB-200366,CUST-100366,Professional,Annual,126.65,2025-08-15,,Active,
SUB-200367,CUST-100367,Starter,Monthly,49.0,2025-10-06,2025-12-31,Churned,Poor Customer Support Experience
SUB-200368,CUST-100368,Starter,Monthly,49.0,2024-09-05,,Active,
SUB-200369,CUST-100369,Starter,Monthly,49.0,2024-11-17,2024-12-14,Churned,Business Closed / Downsized
SUB-200370,CUST-100370,Professional,Annual,126.65,2025-09-18,,Active,
SUB-200371,CUST-100371,Enterprise,Monthly,499.0,2024-05-21,,Active,
SUB-200372,CUST-100372,Custom Enterprise,Annual,1019.15,2025-01-20,,Active,
SUB-200373,CUST-100373,Enterprise,Annual,424.15,2024-12-28,,Active,
SUB-200374,CUST-100374,Professional,Monthly,149.0,2024-09-27,,Active,
SUB-200375,CUST-100375,Professional,Monthly,149.0,2024-08-18,2024-11-01,Churned,Poor Customer Support Experience
SUB-200376,CUST-100376,Custom Enterprise,Monthly,1199.0,2025-05-15,,Active,
SUB-200377,CUST-100377,Starter,Monthly,49.0,2024-10-07,,Active,
SUB-200378,CUST-100378,Enterprise,Annual,424.15,2025-02-08,,Active,
SUB-200379,CUST-100379,Custom Enterprise,Annual,1019.15,2024-10-21,,Active,
SUB-200380,CUST-100380,Starter,Annual,41.65,2025-05-05,,Active,
SUB-200381,CUST-100381,Starter,Monthly,49.0,2024-10-05,2024-10-31,Churned,High Price / Budget Cuts
SUB-200382,CUST-100382,Starter,Monthly,49.0,2025-11-16,2025-12-31,Churned,Poor Customer Support Experience
SUB-200383,CUST-100383,Enterprise,Monthly,499.0,2024-12-04,,Active,
SUB-200384,CUST-100384,Professional,Monthly,149.0,2025-07-17,2025-09-09,Churned,Difficult Onboarding / Low Adoption
SUB-200385,CUST-100385,Enterprise,Annual,424.15,2025-05-02,,Active,
SUB-200386,CUST-100386,Enterprise,Monthly,499.0,2025-10-23,,Active,
SUB-200387,CUST-100387,Enterprise,Monthly,499.0,2024-02-08,,Active,
SUB-200388,CUST-100388,Starter,Monthly,49.0,2024-02-07,2024-04-06,Churned,Switched to Competitor
SUB-200389,CUST-100389,Professional,Monthly,149.0,2024-10-23,2025-01-18,Churned,Business Closed / Downsized
SUB-200390,CUST-100390,Professional,Annual,126.65,2024-12-09,2025-10-25,Churned,Difficult Onboarding / Low Adoption
SUB-200391,CUST-100391,Starter,Monthly,49.0,2024-05-17,,Active,
SUB-200392,CUST-100392,Professional,Monthly,149.0,2024-06-15,,Active,
SUB-200393,CUST-100393,Professional,Annual,126.65,2024-12-11,,Active,
SUB-200394,CUST-100394,Starter,Monthly,49.0,2025-10-16,2025-12-31,Churned,High Price / Budget Cuts
SUB-200395,CUST-100395,Professional,Annual,126.65,2025-11-16,,Active,
SUB-200396,CUST-100396,Professional,Monthly,149.0,2024-01-07,2024-03-31,Churned,Difficult Onboarding / Low Adoption
SUB-200397,CUST-100397,Professional,Monthly,149.0,2024-11-05,,Active,
SUB-200398,CUST-100398,Starter,Monthly,49.0,2024-08-29,2024-12-28,Churned,Difficult Onboarding / Low Adoption
SUB-200399,CUST-100399,Professional,Monthly,149.0,2025-05-29,,Active,
SUB-200400,CUST-100400,Starter,Monthly,49.0,2025-10-16,2025-12-31,Churned,High Price / Budget Cuts
SUB-200401,CUST-100401,Custom Enterprise,Annual,1019.15,2024-05-16,,Active,
SUB-200402,CUST-100402,Enterprise,Annual,424.15,2025-07-16,,Active,
SUB-200403,CUST-100403,Professional,Annual,126.65,2024-09-10,,Active,
SUB-200404,CUST-100404,Professional,Annual,126.65,2025-06-24,,Active,
SUB-200405,CUST-100405,Starter,Monthly,49.0,2025-07-14,2025-10-10,Churned,Poor Customer Support Experience
SUB-200406,CUST-100406,Professional,Monthly,149.0,2025-06-16,2025-12-23,Churned,High Price / Budget Cuts
SUB-200407,CUST-100407,Starter,Monthly,49.0,2025-06-06,2025-07-08,Churned,Poor Customer Support Experience
SUB-200408,CUST-100408,Enterprise,Monthly,499.0,2025-07-31,2025-09-08,Churned,Difficult Onboarding / Low Adoption
SUB-200409,CUST-100409,Professional,Monthly,149.0,2025-02-09,,Active,
SUB-200410,CUST-100410,Enterprise,Annual,424.15,2025-03-09,,Active,
SUB-200411,CUST-100411,Starter,Monthly,49.0,2024-03-11,2024-07-23,Churned,Business Closed / Downsized
SUB-200412,CUST-100412,Starter,Monthly,49.0,2024-05-18,2024-06-19,Churned,Business Closed / Downsized
SUB-200413,CUST-100413,Starter,Monthly,49.0,2025-01-26,2025-06-05,Churned,High Price / Budget Cuts
SUB-200414,CUST-100414,Enterprise,Annual,424.15,2025-11-08,,Active,
SUB-200415,CUST-100415,Custom Enterprise,Annual,1019.15,2025-07-04,,Active,
SUB-200416,CUST-100416,Professional,Monthly,149.0,2024-01-24,,Active,
SUB-200417,CUST-100417,Starter,Monthly,49.0,2025-01-23,2025-02-14,Churned,High Price / Budget Cuts
SUB-200418,CUST-100418,Professional,Monthly,149.0,2024-04-25,2024-10-13,Churned,Poor Customer Support Experience
SUB-200419,CUST-100419,Starter,Monthly,49.0,2024-01-17,2024-02-03,Churned,High Price / Budget Cuts
SUB-200420,CUST-100420,Enterprise,Monthly,499.0,2025-11-19,2025-12-31,Churned,Business Closed / Downsized
SUB-200421,CUST-100421,Enterprise,Annual,424.15,2024-08-27,,Active,
SUB-200422,CUST-100422,Starter,Monthly,49.0,2024-10-23,2025-01-09,Churned,Switched to Competitor
SUB-200423,CUST-100423,Professional,Monthly,149.0,2025-11-19,2025-12-16,Churned,Difficult Onboarding / Low Adoption
SUB-200424,CUST-100424,Starter,Monthly,49.0,2025-06-17,2025-08-07,Churned,Missing Core Features
SUB-200425,CUST-100425,Professional,Monthly,149.0,2024-06-28,2024-10-02,Churned,Difficult Onboarding / Low Adoption
SUB-200426,CUST-100426,Starter,Monthly,49.0,2025-10-20,2025-12-31,Churned,Business Closed / Downsized
SUB-200427,CUST-100427,Starter,Monthly,49.0,2024-06-01,2025-01-22,Churned,Poor Customer Support Experience
SUB-200428,CUST-100428,Enterprise,Monthly,499.0,2024-08-18,2024-12-17,Churned,Difficult Onboarding / Low Adoption
SUB-200429,CUST-100429,Starter,Monthly,49.0,2025-07-29,,Active,
SUB-200430,CUST-100430,Enterprise,Annual,424.15,2024-09-18,,Active,
SUB-200431,CUST-100431,Starter,Monthly,49.0,2024-04-04,,Active,
SUB-200432,CUST-100432,Professional,Annual,126.65,2025-09-11,2025-12-31,Churned,Missing Core Features
SUB-200433,CUST-100433,Enterprise,Monthly,499.0,2025-11-18,,Active,
SUB-200434,CUST-100434,Professional,Monthly,149.0,2024-01-16,,Active,
SUB-200435,CUST-100435,Professional,Annual,126.65,2025-05-05,,Active,
SUB-200436,CUST-100436,Starter,Monthly,49.0,2024-09-02,,Active,
SUB-200437,CUST-100437,Professional,Annual,126.65,2025-01-02,,Active,
SUB-200438,CUST-100438,Starter,Monthly,49.0,2025-04-25,2025-12-31,Churned,Poor Customer Support Experience
SUB-200439,CUST-100439,Starter,Annual,41.65,2024-02-16,,Active,
SUB-200440,CUST-100440,Professional,Monthly,149.0,2025-08-21,2025-09-28,Churned,High Price / Budget Cuts
SUB-200441,CUST-100441,Starter,Annual,41.65,2025-01-23,,Active,
SUB-200442,CUST-100442,Enterprise,Annual,424.15,2024-12-11,,Active,
SUB-200443,CUST-100443,Starter,Annual,41.65,2025-05-17,,Active,
SUB-200444,CUST-100444,Starter,Monthly,49.0,2025-07-13,2025-08-01,Churned,Missing Core Features
SUB-200445,CUST-100445,Starter,Annual,41.65,2024-03-01,,Active,
SUB-200446,CUST-100446,Professional,Annual,126.65,2024-02-19,,Active,
SUB-200447,CUST-100447,Professional,Monthly,149.0,2024-06-03,2024-09-25,Churned,Switched to Competitor
SUB-200448,CUST-100448,Professional,Annual,126.65,2025-11-13,,Active,
SUB-200449,CUST-100449,Professional,Monthly,149.0,2025-06-28,2025-07-28,Churned,High Price / Budget Cuts
SUB-200450,CUST-100450,Professional,Annual,126.65,2024-10-20,,Active,
SUB-200451,CUST-100451,Starter,Monthly,49.0,2024-07-02,,Active,
SUB-200452,CUST-100452,Enterprise,Monthly,499.0,2025-06-23,,Active,
SUB-200453,CUST-100453,Professional,Annual,126.65,2025-02-19,,Active,
SUB-200454,CUST-100454,Professional,Monthly,149.0,2024-03-23,,Active,
SUB-200455,CUST-100455,Starter,Monthly,49.0,2025-01-23,2025-09-21,Churned,Switched to Competitor
SUB-200456,CUST-100456,Enterprise,Annual,424.15,2024-03-25,,Active,
SUB-200457,CUST-100457,Starter,Monthly,49.0,2024-04-07,2024-08-13,Churned,Missing Core Features
SUB-200458,CUST-100458,Starter,Monthly,49.0,2025-08-03,2025-09-30,Churned,Difficult Onboarding / Low Adoption
SUB-200459,CUST-100459,Enterprise,Annual,424.15,2025-07-10,,Active,
SUB-200460,CUST-100460,Professional,Annual,126.65,2024-07-31,,Active,
SUB-200461,CUST-100461,Starter,Monthly,49.0,2024-03-19,2024-06-23,Churned,Poor Customer Support Experience
SUB-200462,CUST-100462,Enterprise,Monthly,499.0,2025-11-24,,Active,
SUB-200463,CUST-100463,Starter,Monthly,49.0,2024-03-21,2025-01-17,Churned,High Price / Budget Cuts
SUB-200464,CUST-100464,Custom Enterprise,Annual,1019.15,2024-03-18,,Active,
SUB-200465,CUST-100465,Custom Enterprise,Annual,1019.15,2024-11-30,,Active,
SUB-200466,CUST-100466,Starter,Monthly,49.0,2024-12-30,,Active,
SUB-200467,CUST-100467,Professional,Monthly,149.0,2025-01-24,2025-09-15,Churned,Business Closed / Downsized
SUB-200468,CUST-100468,Enterprise,Annual,424.15,2024-03-25,,Active,
SUB-200469,CUST-100469,Starter,Monthly,49.0,2025-02-02,2025-05-17,Churned,High Price / Budget Cuts
SUB-200470,CUST-100470,Starter,Monthly,49.0,2025-01-03,2025-02-03,Churned,High Price / Budget Cuts
SUB-200471,CUST-100471,Professional,Monthly,149.0,2025-07-24,2025-09-07,Churned,High Price / Budget Cuts
SUB-200472,CUST-100472,Professional,Monthly,149.0,2024-04-05,,Active,
SUB-200473,CUST-100473,Enterprise,Annual,424.15,2025-02-27,,Active,
SUB-200474,CUST-100474,Professional,Monthly,149.0,2024-09-05,,Active,
SUB-200475,CUST-100475,Starter,Monthly,49.0,2024-11-04,2024-11-25,Churned,Missing Core Features
SUB-200476,CUST-100476,Starter,Monthly,49.0,2024-11-02,,Active,
SUB-200477,CUST-100477,Starter,Annual,41.65,2025-10-02,2025-12-20,Churned,Poor Customer Support Experience
SUB-200478,CUST-100478,Starter,Monthly,49.0,2024-01-07,2024-04-19,Churned,High Price / Budget Cuts
SUB-200479,CUST-100479,Professional,Monthly,149.0,2024-12-03,2025-03-03,Churned,High Price / Budget Cuts
SUB-200480,CUST-100480,Custom Enterprise,Monthly,1199.0,2025-08-31,,Active,
SUB-200481,CUST-100481,Starter,Monthly,49.0,2024-11-17,2025-03-07,Churned,Missing Core Features
SUB-200482,CUST-100482,Starter,Monthly,49.0,2025-10-10,2025-12-31,Churned,Poor Customer Support Experience
SUB-200483,CUST-100483,Professional,Monthly,149.0,2025-02-06,2025-06-02,Churned,High Price / Budget Cuts
SUB-200484,CUST-100484,Enterprise,Annual,424.15,2024-07-03,,Active,
SUB-200485,CUST-100485,Professional,Annual,126.65,2024-08-02,,Active,
SUB-200486,CUST-100486,Professional,Monthly,149.0,2025-02-22,,Active,
SUB-200487,CUST-100487,Professional,Monthly,149.0,2024-06-06,,Active,
SUB-200488,CUST-100488,Enterprise,Annual,424.15,2025-05-05,,Active,
SUB-200489,CUST-100489,Starter,Monthly,49.0,2025-03-04,2025-05-03,Churned,Business Closed / Downsized
SUB-200490,CUST-100490,Starter,Monthly,49.0,2025-07-03,2025-12-31,Churned,Business Closed / Downsized
SUB-200491,CUST-100491,Starter,Annual,41.65,2025-11-11,,Active,
SUB-200492,CUST-100492,Starter,Monthly,49.0,2025-11-24,2025-12-31,Churned,Switched to Competitor
SUB-200493,CUST-100493,Starter,Annual,41.65,2024-04-18,,Active,
SUB-200494,CUST-100494,Starter,Monthly,49.0,2025-08-17,2025-12-31,Churned,Business Closed / Downsized
SUB-200495,CUST-100495,Starter,Monthly,49.0,2025-11-26,2025-12-31,Churned,Missing Core Features
SUB-200496,CUST-100496,Professional,Monthly,149.0,2024-04-17,,Active,
SUB-200497,CUST-100497,Professional,Annual,126.65,2024-05-25,,Active,
SUB-200498,CUST-100498,Enterprise,Monthly,499.0,2024-12-22,2025-09-17,Churned,High Price / Budget Cuts
SUB-200499,CUST-100499,Starter,Monthly,49.0,2024-11-03,,Active,
SUB-200500,CUST-100500,Custom Enterprise,Annual,1019.15,2024-04-21,,Active,
SUB-200501,CUST-100501,Starter,Monthly,49.0,2024-06-27,2024-08-05,Churned,Difficult Onboarding / Low Adoption
SUB-200502,CUST-100502,Professional,Monthly,149.0,2025-02-18,2025-03-28,Churned,High Price / Budget Cuts
SUB-200503,CUST-100503,Starter,Monthly,49.0,2025-09-20,,Active,
SUB-200504,CUST-100504,Professional,Annual,126.65,2024-08-07,,Active,
SUB-200505,CUST-100505,Professional,Monthly,149.0,2024-04-14,2024-06-05,Churned,Poor Customer Support Experience
SUB-200506,CUST-100506,Professional,Monthly,149.0,2024-04-26,2024-08-04,Churned,High Price / Budget Cuts
SUB-200507,CUST-100507,Starter,Monthly,49.0,2025-09-03,2025-12-31,Churned,Switched to Competitor
SUB-200508,CUST-100508,Professional,Annual,126.65,2025-04-13,,Active,
SUB-200509,CUST-100509,Starter,Monthly,49.0,2025-09-21,2025-12-04,Churned,Difficult Onboarding / Low Adoption
SUB-200510,CUST-100510,Starter,Monthly,49.0,2024-04-29,,Active,
SUB-200511,CUST-100511,Starter,Monthly,49.0,2024-05-21,,Active,
SUB-200512,CUST-100512,Starter,Monthly,49.0,2025-10-22,2025-12-31,Churned,Switched to Competitor
SUB-200513,CUST-100513,Professional,Annual,126.65,2024-07-10,,Active,
SUB-200514,CUST-100514,Professional,Annual,126.65,2024-01-10,,Active,
SUB-200515,CUST-100515,Starter,Monthly,49.0,2025-10-30,2025-12-31,Churned,Missing Core Features
SUB-200516,CUST-100516,Enterprise,Annual,424.15,2025-05-15,,Active,
SUB-200517,CUST-100517,Starter,Annual,41.65,2024-02-03,,Active,
SUB-200518,CUST-100518,Starter,Monthly,49.0,2025-05-22,,Active,
SUB-200519,CUST-100519,Professional,Annual,126.65,2025-01-10,,Active,
SUB-200520,CUST-100520,Professional,Monthly,149.0,2024-08-11,2024-10-09,Churned,Switched to Competitor
SUB-200521,CUST-100521,Starter,Monthly,49.0,2024-10-31,2025-07-16,Churned,Switched to Competitor
SUB-200522,CUST-100522,Enterprise,Monthly,499.0,2024-03-30,,Active,
SUB-200523,CUST-100523,Starter,Annual,41.65,2025-08-25,2025-12-31,Churned,Business Closed / Downsized
SUB-200524,CUST-100524,Starter,Monthly,49.0,2025-09-22,,Active,
SUB-200525,CUST-100525,Starter,Monthly,49.0,2024-12-25,2025-06-21,Churned,Business Closed / Downsized
SUB-200526,CUST-100526,Professional,Monthly,149.0,2024-10-26,2025-08-24,Churned,Business Closed / Downsized
SUB-200527,CUST-100527,Enterprise,Monthly,499.0,2025-11-26,2025-12-31,Churned,Difficult Onboarding / Low Adoption
